,sku,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
892,032313,Fostair HFA Chiesi com 120 Doses,,Vip Farma,184.48,184.48,0.0,"Fostair é indicado para o tratamento do estreitamento das vias aéreas e da dificuldade de respirar associada a doenças das vias aéreas, como asma e doença pulmonar obstrutiva crônica (DPOC)."
893,020050,Frontal Alprazolam 1mg com 30 Comprimidos,,Vip Farma,113.71,113.71,0.0,"Frontal é indicado para tratar transtornos de ansiedade e pânico. Pertence a uma classe de medicamentos chamados benzodiazepínicos, que atuam no cérebro e nos nervos (sistema nervoso central) para produzir um efeito calmante. Ele age aumentando os efeitos de uma determinada substância química natural no corpo (GABA)."
894,019258,Entyvio 300mg com 1 frasco ampola ,,Vip Farma,,,,"Entyvio contém a substância ativa vedolizumabe, que pertence a um grupo de medicamentos biológicos denominados anticorpos monoclonais. O vedolizumabe bloqueia uma proteína presente na superfície dos glóbulos brancos do sangue que causa inflamação na Colite Ulcerativa e na Doença de Crohn e, dessa forma, reduz a inflamação."
895,019581,Diazepam 10mg com 30 Comprimidos Nova Química,,Vip Farma,12.78,12.78,0.0,"O diazepam é usado no tratamento da ansiedade, abstinência do álcool e convulsões. Ele também é usado para aliviar espasmos musculares e fornecer sedação antes de procedimentos médicos. Este medicamento atua acalmando o cérebro e os nervos. O diazepam pertence a uma classe de medicamentos conhecidos como benzodiazepínicos."
896,020125,Cloridrato de Tizanidina 2mg com 30 Comprimidos Ranbaxy,,Vip Farma,46.77,46.77,0.0,"A substância ativa deste medicamento é um relaxante muscular que age principalmente na medula espinhal e reduz o tônus muscular excessivo.

O cloridrato de tizanidina é utilizado no tratamento da dor decorrente de contraturas musculares associada com distúrbios da coluna, como por exemplo, dor nas costas e torcicolo, após cirurgias, como por exemplo, de correção de hérnias de disco ou doença inflamatória crônica do quadril."
897,020117,Oxcarbazepina 600mg com 30 Comprimidos ,,Vip Farma,79.59,79.59,0.0,A oxcarbazepina é usada sozinha ou com outros medicamentos para tratar distúrbios convulsivos (epilepsia).
898,033259,"Cloridrato de Venlafaxina 37,5mg com 28 Comprimidos Ranbaxy",,Vip Farma,32.7,32.7,0.0,"A venlafaxina é indicada para tratar a depressão. Isso pode melhorar seu humor e nível de energia, e pode ajudar a restaurar seu interesse na vida diária. A venlafaxina é conhecida como um inibidor da recaptação da serotonina-norepinefrina (SNRI). Atua ajudando a restaurar o equilíbrio de certas substâncias naturais (serotonina e norepinefrina) no cérebro."
899,021293,Vastarel MR 35mg com 60 Comprimidos,,Vip Farma,167.43,167.43,0.0,Vastarel MR é indicado no tratamento da cardiopatia isquêmica (doença ocasionada por um déficit na circulação nas artérias) e na insuficiência cardíaca de causa isquêmica.
900,020169,Oxalato de Escitalopram 20mg com 28 Comprimidos Ranbaxy,,Vip Farma,198.67,198.67,0.0,Escitalopram é indicado no tratamento da depressão e ansiedade. Atua ajudando a restaurar o equilíbrio de uma determinada substância natural (serotonina) no cérebro. O Escitalopram pertence a uma classe de medicamentos conhecidos como inibidores seletivos da recaptação da serotonina (ISRS). Pode melhorar o seu nível de energia e sensação de bem-estar e diminuir o nervosismo.
901,020140,Cloridrato de Donepezila 5mg com 30 Comprimidos Ranbaxy,,Vip Farma,134.68,134.68,0.0,"A Donepezila está em uma classe de medicamentos chamados inibidores da colinesterase. Ele melhora a função mental (como memória, atenção, a capacidade de interagir com outras pessoas, falar, pensar com clareza e realizar atividades diárias regulares), aumentando a quantidade de uma determinada substância que ocorre naturalmente no cérebro."
902,020677,"Elonva 150mcg com 1 seringa de 0,5mL ",,Vip Farma,,,,"Elonva contém alfacorifolitropina, uma substância pertencente ao grupo dos hormônios gonadotrópicos, que desempenham um papel importante na fertilidade e reprodução humana. Um deles é o hormônio folículo-estimulante (FSH) que é necessário nas mulheres para o crescimento e desenvolvimento dos folículos (pequenas bolsas arredondadas nos ovários que contêm os óvulos)."
903,033257,Cloridrato de Paroxetina 20mg com 30 Comprimidos Ranbaxy,,Vip Farma,57.32,57.32,0.0,"Tome Paroxetina por via oral com ou sem alimentos, conforme indicado pelo seu médico, geralmente uma vez ao dia pela manhã. Tomar este medicamento com alimentos pode diminuir as náuseas. Se este medicamento deixa você sonolento durante o dia, converse com seu médico sobre como tomá-lo à noite."
904,033258,Aceclofenaco 100mg com 24 Comprimidos Ranbaxy,,Vip Farma,35.05,35.05,0.0,"Aceclofenaco está indicado para o tratamento de processos álgicos e inflamatórios tais como: dores de dente, traumatismos, mialgias, dores agudas pós-cirúrgicas, periartrite do ombro, reumatismos extra-articulares. Também é eficaz no tratamento crônico de processos inflamatórios como artrite reumatoide, osteoartrose e espondilite anquilosante."
905,020116,Oxcarbazepina 300mg com 60 Comprimidos Ranbaxy,,Vip Farma,110.42,110.42,0.0,A oxcarbazepina é usada sozinha ou com outros medicamentos para tratar distúrbios convulsivos (epilepsia).
906,021281,Muphoran 50mg/mL com ampola de 4mL ,,Vip Farma,,,,Muphoran (fotemustina) é um agente anticancerígeno que age inibindo a proliferação das células tumorais.
907,022042,Trebyxan 20mg/mL com 1 frasco de 5mL ,,Vip Farma,,,,"Trebyxan é um agente antineoplásico (medicamento usado no tratamento de neoplasia) que age interagindo com a enzima topoisomerase I, uma enzima importante no processo de multiplicação das células. O bloqueio desta enzima causa um erro no funcionamento das células tumorais, levando-as a morte."
908,019250,Dexilant 60mg com 30 Cápsulas,,Vip Farma,126.89,126.89,0.0,Dexilant é um inibidor de bomba de próton que reduz a quantidade de ácido no estômago.
909,032642,Norfloxacino 400mg com 14 comprimidos Ranbaxy,,Vip Farma,18.74,18.74,0.0,"O norfloxacino é indicado para o tratamento de infecções do trato urinário, inflamação do estômago e intestino (gastroenterite) causada por alguns tipos de bactérias, gonorreia e febre tifóide."
910,019189,Labirin 24mg com 60 Comprimidos,,Vip Farma,117.1,117.1,0.0,"Dicloridrato de Betaistina é indicado para o tratamento da Síndrome de Ménière caracterizada pela tríade de sintomas como vertigem (com náuseas e vômito); zumbido nos ouvidos e perda ou dificuldade de audição. Além disso, também auxilia no tratamento sintomático da tontura de origem vestibular."
911,020126,Cloridrato de Minociclina 100mg com 30 Comprimidos Ranbaxy,,Vip Farma,152.26,152.26,0.0,"Minociclina é um medicamento de uso oral, antibacteriano, que age eliminando as bactérias do organismo e amenizando os sintomas de doenças como a gonorréia e a sífilis."
912,020667,Implanon NXT 68mg com 1 Implante,,Vip Farma,972.78,972.78,0.0,"Implanon NXT é um implante anticoncepcional disponibilizado em um aplicador descartável. O implante é um pequeno bastão de plástico, macio, flexível, com 4 cm de comprimento e 2 mm de diâmetro que contém 68 mg da substância ativa etonogestrel. O aplicador permite que o médico insira o implante diretamente sob a pele de seu braço. O etonogestrel é um hormônio feminino sintético, semelhante à progesterona. Uma pequena quantidade de etonogestrel é liberada continuamente na corrente sanguínea. O bastão é feito de copolímero de etileno vinil acetato, um plástico que não se dissolve no corpo. Ele também contém uma pequena quantidade de sulfato de bário (que o torna visível ao exame de raios X) e de estearato de magnésio."
913,020676,"Elonva 100mcg com 1 seringa de 0,5mL ",,Vip Farma,,,,"Elonva contém alfacorifolitropina, uma substância pertencente ao grupo dos hormônios gonadotrópicos, que desempenham um papel importante na fertilidade e reprodução humana. Um deles é o hormônio folículo-estimulante (FSH) que é necessário nas mulheres para o crescimento e desenvolvimento dos folículos (pequenas bolsas arredondadas nos ovários que contêm os óvulos)."
914,021490,"Monuril 5,631 com 1 envelope de 8g",,Vip Farma,62.95,62.95,0.0,"Monuril está indicado para o tratamento de curta duração de infecções bacterianas não-complicadas das vias urinárias baixas (infecção urinária), como Cistite aguda e recidivante, Síndrome uretrovesical bacteriana aguda, Uretrite não específica, Bacteriúria assintomática na gravidez e Infecção urinária pós-operatória."
915,022045,Gencix 200mg com 1 Frasco de 10mL,,Vip Farma,335.8,335.8,0.0,"Gencitabina está indicado para o tratamento de Câncer de bexiga, o qual esteja acometendo regiões próximas à bexiga ou metastático, Câncer do pâncreas, o qual esteja acometendo regiões próximas ao pâncreas ou metastático, também pode ser utilizado para o câncer de pâncreas que não responde a outros tipos de tratamento, Câncer de pulmão, em uso isolado ou combinado com a cisplatina ou em alguns casos de câncer de mama, o qual não tenha possibilidade de ser retirado através de cirurgia ou metastático, em uso combinado com o paclitaxel."
916,020771,NovoSeven 50kUI com frasco de 1mL ,,Vip Farma,,,,NovoSeven é um fator de coagulação sanguíneo que age promovendo a formação do coágulo no local do sangramento quando os fatores de coagulação do próprio organismo não estão funcionando adequadamente.
917,033260,Aciclovir 200mg com 10 Comprimidos Ranbaxy,,Vip Farma,28.02,28.02,0.0,"O aciclovir é um medicamento antiviral, ideal para retardar o crescimento e a propagação do vírus do herpes no corpo. Não cura o herpes, mas pode diminuir os sintomas da infecção."
918,032212,Nimegon 100mg Com 28 Comprimidos Revestidos,,Vip Farma,292.92,292.92,0.0,"A sitagliptina, princípio ativo do nimegon é usada com uma dieta adequada e um programa de exercícios e, possivelmente, com outros medicamentos para controlar o açúcar elevado no sangue.

É usado em pessoas com diabetes tipo 2, para controlar o açúcar elevado no sangue ajudando a prevenir danos aos rins, cegueira, problemas nervosos, perda de membros e problemas de função sexual."
919,022046,Gencix 1g com 1 Frasco de 50mL,,Vip Farma,,,,"Gencitabina está indicado para o tratamento de Câncer de bexiga, o qual esteja acometendo regiões próximas à bexiga ou metastático, Câncer do pâncreas, o qual esteja acometendo regiões próximas ao pâncreas ou metastático, também pode ser utilizado para o câncer de pâncreas que não responde a outros tipos de tratamento, Câncer de pulmão, em uso isolado ou combinado com a cisplatina ou em alguns casos de câncer de mama, o qual não tenha possibilidade de ser retirado através de cirurgia ou metastático, em uso combinado com o paclitaxel."
920,022041,Trebyxan 20mg/mL com 1 frasco de 2mL ,,Vip Farma,,,,"Trebyxan é um agente antineoplásico (medicamento usado no tratamento de neoplasia) que age interagindo com a enzima topoisomerase I, uma enzima importante no processo de multiplicação das células. O bloqueio desta enzima causa um erro no funcionamento das células tumorais, levando-as a morte."
921,021317,Oto Betnovate Solução Otológica com 10ml,,Vip Farma,35.05,35.05,0.0,"Oto-Betnovate é indicado no tratamento das otites externas, agudas ou crônicas, causadas por bactérias ou fungos; otites consequentes à dermatite seborreica, eczema alérgico e psoríase e otite externa aguda ou crônica dos nadadores. Também é indicado como agente analgésico, antipruriginoso (contra coceira), antimicrobiano e anti-inflamatório na preparação para remover o cerúmen e na desinfecção do canal auditivo após sua remoção."
922,022040,Dacarbazina 200mg com 1 frasco ampola ,,Vip Farma,180.96,180.96,0.0,"A dacarbazina é um agente antineoplásico que pertence a um grupo de fármacos conhecido por agentes alquilantes. A dacarbazina exerce seus efeitos, causando uma reação química que provoca danos ao material genético (DNA) das células tumorais, o que resulta em morte celular."
923,021337,Vesanoid 10mg com 100 cápsulas ,,Vip Farma,,,,"Vesanoid contém em sua formulação uma substância derivada da vitamina A, a tretinoína. Deve ser usado somente para o tratamento de leucemia promielocítica aguda."
924,022027,Femigestrol 160mg com 30 comprimidos,,Vip Farma,337.01,337.01,0.0,O mecanismo pelo qual o acetato de megestrol produz seus efeitos no tratamento do câncer de mama não está bem esclarecido.
925,020556,Pemetrexede Dissódico 100mg com 1 frasco ampola de 15mL ,,Vip Farma,,,,"Pemetrexede dissódico é um medicamento utilizado para tentar bloquear o crescimento das células do tumor, fazendo com que o tumor diminua ou pare de crescer."
926,020535,Oxaliplatina 50mg com 50mL,,Vip Farma,,,,"Tratamento do câncer colorretal metastático em associação às fluoropirimidinas. Oxaliplatina em combinação com 5- FU/FA e bevacizumabe é indicado para tratamento de primeira linha do câncer colorretal metastático. Oxaliplatina está indicado em combinação com fluorouracil e ácido folínico para o tratamento adjuvante de câncer colorretal em pacientes que sofreram ressecção completa do tumor primário, reduzindo o risco de recidiva tumoral."
927,020659,"Onicit 0,05mg/mL com 1 frasco ampola de 1,5mL ",,Vip Farma,197.9,197.9,0.0,Onicit é um medicamento antiemético usado em adultos para ajudar na prevenção de náuseas e vômitos que podem ocorrer:
928,020565,Dipropionato de Beclometasona 250mcg/dose com 200 Doses Glenmrk,,Vip Farma,70.21,70.21,0.0,"O dipropionato de beclometasona é destinado ao tratamento e prevenção da asma brônquica e bronquite, bem como nos processos inflamatórios das vias aéreas superiores (como nariz, garganta e brônquios)."
929,020656,Bridion 100mg/mL com 10 ampolas com 2mL ,,Vip Farma,,,,Bridion é um medicamento de um grupo chamado Agentes Reversores do Bloqueio Neuromuscular de Ligação Seletiva.
930,020557,Pemetrexede Dissódico 500mg com 1 frasco ampola de 30mL ,,Vip Farma,,,,"Pemetrexede dissódico é um medicamento utilizado para tentar bloquear o crescimento das células do tumor, fazendo com que o tumor diminua ou pare de crescer."
931,020655,Esmeron 10mg/mL com 10 frascos ampolas de 5mL ,,Vip Farma,,,,"Esmeron pertence ao grupo de substâncias chamadas relaxantes musculares, as quais são utilizadas durante cirurgias como parte da anestesia geral. Quando você é operado, seus músculos precisam estar completamente relaxados. Isso facilita a tarefa do cirurgião. Normalmente, os nervos enviam mensagens aos músculos por impulsos. Esmeron age bloqueando esses impulsos, de modo que os músculos ficam relaxados."
932,021311,Otosporin 10mg/mL Solução Otológica com 10mL,,Vip Farma,17.47,17.47,0.0,"Otosporin é indicado para o tratamento de otites externas (infecção do ouvido na região da orelha externa), com suspeita ou certeza de infecção bacteriana. O uso de Otosporin não exclui o tratamento sistêmico concomitante com antibióticos, quando for adequado."
933,032027,Adacne Clin Gel com 45g,,Vip Farma,81.94,81.94,0.0,"Adacne Clin é indicado para o tratamento tópico da acne vulgar (espinhas) de leve à moderada, sendo efetivo em lesões inflamatórias e não inflamatórias."
934,020536,Oxaliplatina 100mg com 50mL,,Vip Farma,,,,"Tratamento do câncer colorretal metastático em associação às fluoropirimidinas. Oxaliplatina em combinação com 5- FU/FA e bevacizumabe é indicado para tratamento de primeira linha do câncer colorretal metastático. Oxaliplatina está indicado em combinação com fluorouracil e ácido folínico para o tratamento adjuvante de câncer colorretal em pacientes que sofreram ressecção completa do tumor primário, reduzindo o risco de recidiva tumoral."
935,022280,"Limbitrol 12,5mg + 5mg com 20 cápsulas",,Vip Farma,13.95,13.95,0.0,"Limbitrol é indicado para o tratamento dos principais sintomas da depressão, como tristeza e ansiedade, estados depressivos acompanhados de ansiedade, inclusive distúrbios funcionais de origem depressiva."
936,031639,Otociriax 2mg/ml+10mg/ml 5mL,,Vip Farma,46.68,46.68,0.0,"Otociriax é indicado para o tratamento da otite externa bacteriana aguda, em pacientes maiores de um ano."
937,020652,"Cerazette 0,075mg com 28 comprimidos",,Vip Farma,47.89,47.89,0.0,"Cerazette contém uma pequena quantidade de um tipo de hormônio sexual feminino, o progestagênio desogestrel. Por esse motivo, Cerazette é chamado de pílula com progestagênio isolado, ou minipílula. Diferentemente das pílulas combinadas, as minipílulas não contêm um hormônio estrogênio associado ao progestagênio. A maioria das minipílulas age principalmente impedindo a entrada das células do esperma no útero, mas nem sempre impedem a maturação do óvulo, que é a ação principal das pílulas combinadas. Cerazette é diferente das outras minipílulas porque apresenta uma dose que, na maioria dos casos, é alta o suficiente para impedir a maturação dos óvulos. Consequentemente, Cerazette proporciona eficácia contraceptiva elevada. Ao contrário das pílulas combinadas, Cerazette pode ser utilizado por mulheres que não toleram os estrogênios ou que estejam amamentando. Uma desvantagem é que pode ocorrer sangramento vaginal com intervalos irregulares durante o uso de Cerazette, assim como pode não ocorrer nenhum sangramento."
938,032296,MICOLAMINA - LOÇÃO SPRAY - 50ml,,Vip Farma,80.76,80.76,0.0,Micolamina 10mg/ml é um medicamento. Seu uso pode trazer riscos. Procure um médico ou um farmacêutico. Leia a bula. Medicamentos podem causar efeitos indesejados. Evite a automedicação: informe-se com o farmacêutico.
939,021491,"Monuril 5,631 Granulado com 2 Envelopes de 8G",,Vip Farma,128.11,128.11,0.0,"Monuril é um antibiótico sintetizado em laboratório, de amplo espectro de ação, que apresenta uma elevada atividade bactericida (mata as bactérias) contra germes Gram-positivos e Gram-negativos (mesmo alguns resistentes a outros antibacterianos/ antibióticos) frequentemente isolados nas infecções urinárias."
940,020337,"Ozurdex 0,7mg com 1 implante intravítreo",,Vip Farma,,,,"Ozurdex é um medicamento com efeitos anti-inflamatórios potentes, e que é usado principalmente em doenças inflamatórias, para ser injetado dentro do olho por médico especializado nessa técnica, e sua ação se inicia imediatamente após sua administração."
941,020515,Pemeglenn 500mg com 1 frasco ampola de 30mL ,,Vip Farma,,,,"Pemeglenn é um medicamento utilizado para tentar bloquear o crescimento das células do tumor, fazendo com que o tumor diminua ou pare de crescer."
942,020579,Beriplex P/N 500UI com 20mL ,,Vip Farma,,,,"Beriplex P/N contém os fatores de coagulação do sangue II, VII, IX e X (complexo protrombínico) e as proteínas C e S. Em condições normais, os fatores de coagulação II, VII, IX e X são sintetizados no fígado com a ajuda da vitamina K, e participam do processo de coagulação do sangue. As proteínas C e S são inibidoras da coagulação dependentes da vitamina K."
943,020575,Hizentra 200mg/mL com 1 frasco ampola de 10mL ,,Vip Farma,,,,"Hizentra contém imunoglobulinas que foram preparadas a partir de sangue de pessoas saudáveis. As imunoglobulinas são produzidas pelo sistema imunológico do organismo humano e ajudam seu corpo a combater infecções causadas por bactérias e vírus, por exemplo, ou manter o equilíbrio em seu sistema imunológico (referido como imunomodulação). O medicamento age exatamente da mesma forma que as imunoglobulinas naturalmente presentes em seu sangue."
944,020200,Vitacid Acne com 25G Gel,,Vip Farma,103.46,103.46,0.0,"Exclusivo Gel: No tratamento da acne, pode-se observar a ação terapêutica do produto após a segunda ou terceira semana de uso, tornandose mais evidente a partir da quinta e sexta semanas. Já no fotoenvelhecimento, o resultado do tratamento é evidenciado após 24 semanas de uso."
945,020574,Hizentra 200mg/mL com 1 frasco ampola de 5mL ,,Vip Farma,704.51,704.51,0.0,"Hizentra contém imunoglobulinas que foram preparadas a partir de sangue de pessoas saudáveis. As imunoglobulinas são produzidas pelo sistema imunológico do organismo humano e ajudam seu corpo a combater infecções causadas por bactérias e vírus, por exemplo, ou manter o equilíbrio em seu sistema imunológico (referido como imunomodulação). O medicamento age exatamente da mesma forma que as imunoglobulinas naturalmente presentes em seu sangue."
946,020587,"Alburex 20 200g/L, caixa com 1 frasco-ampola com 50mL",,Vip Farma,476.25,476.25,0.0,"Alburex 20 é indicado para a restauração e a manutenção do volume sanguíneo circulante, nos casos em que a deficiência em volume tenha sido demonstrada e quando o uso de um colóide for apropriado."
947,020585,Rhophylac 150mcg/mL com 1 seringa de 2mL ,,Vip Farma,383.13,383.13,0.0,"Se uma pessoa RhD-negativo recebe uma quantidade suficiente de imunoglobulina humana anti-D, a imunização contra o fator Rhesus tipo D pode ser prevenida. Para isso ocorrer, o tratamento com Rhophylac deve começar antes ou logo após o primeiro contato com células vermelhas do sangue Rh-D-positivo. As imunoglobulinas humanas anti-D presentes em Rhophylac destruirão as células estranhas RhD-positivo imediatamente. Assim, o sistema imune não será estimulado a produzir seus próprios anticorpos contra o fator Rhesus tipo D."
948,019244,Alektos 20mg com 30 Comprimidos,,Vip Farma,119.78,119.78,0.0,"Este medicamento destina-se ao tratamento dos sintomas da rinoconjuntivite alérgica, tais como espirros, nariz entupido coceira e secreção nasal, olhos vermelhos e lacrimejantes."
949,020584,Haemocomplettan P 1g com 1 frasco ampola ,,Vip Farma,,,,"O fibrinogênio, com o auxílio da trombina, fator XIII (FXIIIa) de coagulação e íons cálcio, forma uma rede de fibrina tridimensional elástica e estável que leva à hemostasia plasmática."
950,018356,Tamiflu 30mg com 10 cápsulas ,,Vip Farma,144.95,144.95,0.0,"Tamiflu reduz a proliferação (multiplicação) dos vírus da gripe, influenza A e B, pela inibição da liberação de vírus de células já infectadas, inibição da entrada do vírus em células ainda não infectadas e inibição da propagação do vírus no organismo. Com isso, há redução da duração dos sinais e sintomas da gripe, da gravidade da doença e da incidência de complicações associadas à gripe."
951,020576,Hizentra 200mg/mL com 1 frasco ampola de 20mL ,,Vip Farma,,,,"Hizentra contém imunoglobulinas que foram preparadas a partir de sangue de pessoas saudáveis. As imunoglobulinas são produzidas pelo sistema imunológico do organismo humano e ajudam seu corpo a combater infecções causadas por bactérias e vírus, por exemplo, ou manter o equilíbrio em seu sistema imunológico (referido como imunomodulação). O medicamento age exatamente da mesma forma que as imunoglobulinas naturalmente presentes em seu sangue."
952,018328,"Rivotril Clonazepam 0,5mg com 30 Comprimidos ",,Vip Farma,20.98,20.98,0.0,"Clonazepam é usado para prevenir e controlar convulsões. Este medicamento é conhecido como anticonvulsivante ou antiepiléptico. Também é usado para tratar ataques de pânico.
O clonazepam atua acalmando o cérebro e os nervos. Pertence a uma classe de medicamentos chamados benzodiazepínicos."
953,020591,Haemate P 500UI + 1200UI com 1 frasco ampola de 10ml,,Vip Farma,,,,"Como Haemate P contém o fator VIII de coagulação e fator de von Willebrand, é importante saber qual o fator que você possui maior necessidade. Se você possui hemofilia A, seu médico irá prescrever Haemate P considerando o número de unidades específicas de fator VIII de coagulação. Se você possui doença de von Willebrand, seu médico irá prescrever Haemate P considerando o número de unidades específicas de fator de von Willebrand."
954,032732,Lexotan 6mg com 30 Comprimidos,,Vip Farma,93.66,93.66,0.0,"Em doses baixas, Lexotan reduz seletivamente a tensão e a ansiedade; em doses elevadas, tem efeito sedativo e relaxante muscular. A ação de Lexotan começa cerca de 20 minutos depois da sua administração."
955,020648,"Orgalutran 0,5mg/mL com 1 seringa de 0,5mL ",,Vip Farma,473.4,473.4,0.0,"Orgalutran contém a substância ganirrelix, que inibe as ações do hormônio de liberação natural de gonadotrofinas (GnRH). O GnRH regula a liberação das gonadotrofinas [hormônio luteinizante (LH) e hormônio estimulante do folículo (FSH)]. As gonadotrofinas desempenham um papel importante na fertilidade e reprodução humana."
956,020653,"Puregon 300UI com 1 carpule de 0,480mL + 6 agulhas ",,Vip Farma,,,,"Puregon contém o hormônio betafolitropina, conhecido como hormônio folículo estimulante (FSH)."
957,032745,Dormonid Midazolam 15mg com 30 Comprimidos,,Vip Farma,139.39,139.39,0.0,"Dormonid é usado em crianças antes de um procedimento ou anestesia para causar sonolência, diminuir a ansiedade e causar esquecimento da cirurgia ou procedimento. Deve ser usado enquanto a criança estiver sob os cuidados de um profissional de saúde."
958,031184,MabThera 10mg/mL com 1 frasco de 50mL ,,Vip Farma,,,,"MabThera contém o ingrediente ativo rituximabe, um anticorpo produzido fora do corpo e que se liga a receptores nos linfócitos B, levando à destruição dessas células."
959,018316,Cellcept Ácido Micofenólico 500mg com 50 Comprimidos,,Vip Farma,,,,"CellCept é indicado para evitar a rejeição de órgãos transplantados e para o tratamento de rejeição que não esteja respondendo ao tratamento habitual em pacientes adultos que tenham recebido transplante de rins, coração ou fígado. CellCept deve ser usado juntamente com a ciclosporina A e corticosteroides."
960,018342,"Dormonid Midazolam 7,5mg com 30 Comprimidos",,Vip Farma,65.52,65.52,0.0,"Dormonid é usado em crianças antes de um procedimento ou anestesia para causar sonolência, diminuir a ansiedade e causar esquecimento da cirurgia ou procedimento. Deve ser usado enquanto a criança estiver sob os cuidados de um profissional de saúde."
961,018330,Valium 5mg com 30 Comprimidos,,Vip Farma,102.98,102.98,0.0,"O diazepam é usado no tratamento da ansiedade, abstinência do álcool e convulsões. Ele também é usado para aliviar espasmos musculares e fornecer sedação antes de procedimentos médicos. Este medicamento atua acalmando o cérebro e os nervos. O diazepam pertence a uma classe de medicamentos conhecidos como benzodiazepínicos."
962,018325,Lexotan Bromazepam 3mg com 30 Comprimidos,,Vip Farma,202.33,202.33,0.0,O Lexotan pertence à classe de mediações conhecidas como benzodiazepínicos. É usado para o alívio de curto prazo dos sintomas de ansiedade excessiva. Atua na redução da ansiedade ao afetar certas substâncias no cérebro chamadas neurotransmissores.
963,018355,Tamiflu 75mg 10 Cápsulas,,Vip Farma,5.2,20.98,75.21448999046711,Tamiflu é indicado para o tratamento e profilaxia da gripe em adultos e crianças com idade superior a 1 ano.
964,031183,MabThera 10mg/mL com 2 frascos de 10mL ,,Vip Farma,,,,"O crescimento anormal de linfócitos B é responsável por doenças neoplásicas como linfoma (tumor do tecido linfático) e leucemia, ou autoimunes, como artrite reumatoide (AR - doença crônica que agride principalmente as juntas, levando a deformidades e incapacidade física) e algumas vasculites como Granulomatose com poliangiite (granulomatose de Wegener), Poliangiite microscópica (PAM) e pênfigo vulgar (PV). O tempo médio para saber se MabThera está sendo eficaz depende do tratamento prescrito pelo médico, das características do seu organismo e da doença."
965,018351,Actemra 80mg com 4Ml,,Vip Farma,,,,"Actemra em associação com metotrexato (MTX) é indicado no tratamento da artrite reumatoide grave, ativa e progressiva em pacientes adultos não tratados previamente com MTX. Neste grupo de pacientes, Actemra pode ser usado em monoterapia em caso de intolerância a MTX ou quando o uso continuado de MTX é inapropriado."
966,018345,Prolopa 100mg + 25mg com 30 Comprimidos ,,Vip Farma,91.0,91.0,0.0,Prolopa é uma associação das substâncias levodopa e cloridrato de benserazida e é indicado para o tratamento de pacientes com doença de Parkinson.
967,031185,"Pegasys 180mcg com 1 seringa de 0,5mL ",,Vip Farma,,,,Pegasys apresenta as atividades antivirais (que combate ou destrói os vírus) e antiproliferativas (impedindo a multiplicação viral) in vitro da alfainterferona 2a.
968,018327,Rivotril 2mg com 30 Comprimidos ,,Vip Farma,35.05,35.05,0.0,"Clonazepam é usado para prevenir e controlar convulsões. Este medicamento é conhecido como anticonvulsivante ou antiepiléptico. Também é usado para tratar ataques de pânico.
O clonazepam atua acalmando o cérebro e os nervos. Pertence a uma classe de medicamentos chamados benzodiazepínicos."
969,031188,Tarceva 150mg com 30 comprimidos ,,Vip Farma,,,,"Tarceva inibe a ação de uma enzima chamada tirosinoquinase presente em células normais e cancerosas. Na célula cancerosa, Tarceva bloqueia a proliferação, podendo levá-la a morte, diminuindo, dessa forma, o tamanho do tumor."
970,018271,Trivagel N Creme Vaginal com 60g e 10 aplicadores,,Vip Farma,86.62,86.62,0.0,Trivagel-N é indicado para combater a proliferação de bactérias e fungos na mucosa vaginal.
971,018101,Firmagon 120mg com 2 seringas de 3mL + 2 Agulhas,,Vip Farma,,,,Firmagon é destinado ao tratamento de pacientes adultos do sexo masculino com câncer de próstata avançado dependente de hormônios.
972,031187,Tarceva 100mg com 30 comprimidos ,,Vip Farma,,,,"Tarceva inibe a ação de uma enzima chamada tirosinoquinase presente em células normais e cancerosas. Na célula cancerosa, Tarceva bloqueia a proliferação, podendo levá-la a morte, diminuindo, dessa forma, o tamanho do tumor."
973,018344,Valcyte 450mg com 60 comprimidos ,,Vip Farma,,,,"Valcyte é um antiviral que contém o ingrediente ativo valganciclovir. Depois de ingerido, é rapidamente convertido para ganciclovir e age interrompendo a reprodução do CMV. Em um estudo clínico com pacientes com AIDS e retinite por CMV em que Valcyte foi comparado ao ganciclovir, observou-se um tempo médio para progressão da retinite de 226 dias (mediana de 160 dias) no grupo que usou Valcyte, nos períodos de indução e de manutenção."
974,018311,Xeloda 500mg com 120 comprimidos ,,Vip Farma,,,,Xeloda contém a substância ativa capecitabina que interrompe o crescimento das células tumorais ou cancerígenas (agente citostástico).
975,018313,"Rivotril 2,5mg/mL com 20mL de suspensão de uso oral",,Vip Farma,35.05,35.05,0.0,"Rivotril é usado para prevenir e controlar convulsões. Este medicamento é conhecido como anticonvulsivante ou antiepiléptico. Também é usado para tratar ataques de pânico.

O clonazepam atua acalmando o cérebro e os nervos. Pertence a uma classe de medicamentos chamados benzodiazepínicos."
976,018348,Avastin 25mg/ml com 4mL Injetável,,Vip Farma,,,,"Avastin, em combinação com quimioterapia à base de fluoropirimidina, é indicado para o tratamento de pacientes com carcinoma metastático do cólon ou do reto."
