SKU,Marca,Nome,Categoria,produto_id,valor_ini,valor_fim,perc_desc,tipo_desc
262199,BLANVER,Noripurum 100Mg Takeda Caixa 30 Comprimidos Mastigáveis,MEDICAMENTOS,262199,72.10,63.45,12.00,comumValor
531236,ORGANON BRASIL      ,Vytorin 10 40Mg Msd Caixa 30 Comprimidos,MEDICAMENTOS,531236,341.92,297.47,13.00,comumValor
454687,EUROFARMA           ,Aidê Suplemento De Vitamina D Eurofarma,MEDICAMENTOS,454687,102.92,102.92,,
503365,TEUTO BRAS          ,Nistatina 25 000Ui G Teuto Caixa 60G 14 Aplicadores,MEDICAMENTOS,503365,22.42,19.99,10.84,comumValor
556531,DOVALLE,Algi Muscular Caixa 30 Saches 5G,MEDICAMENTOS,556531,194.66,179.98,7.54,comumValor
550569,GRUNENTHAL          ,Toperma 700Mg Com 30 Emplastros Lidocaína 5 ,MEDICAMENTOS,550569,482.21,419.52,13.00,comumValor
493465,NEO QUÍMICA         ,Ibuprofeno Ibufran 300Mg 20 Comprimidos,MEDICAMENTOS,493465,26.61,17.99,32.39,comumValor
521424,GENOM               ,Flex S 30 Sachês Com 4G Genom,MEDICAMENTOS,521424,185.56,185.56,,
559359,APSEN               ,Vitamina Velus Magnésio Apsen 30 Comprimidos,MEDICAMENTOS,559359,110.57,99.99,9.57,comumValor
551570,ACHE                ,Proepa Uni 1000Mg 30 Cápsulas Aché,MEDICAMENTOS,551570,113.59,107.91,5.00,comumValor
100,BAYER OTC           ,Claritin Antialérgico 10mg com 12 comprimidos,MEDICAMENTOS,100,21.79,20.70,5.00,comumValor
18495,GENOM               ,Tess 20Mg 0035Mg Com 21 Comprimidos,MEDICAMENTOS,18495,26.44,26.44,,
221021,LIBBS               ,Cebralat 100Mg 60Comp,MEDICAMENTOS,221021,88.38,76.89,13.00,comumValor
284013,MYLAN,Thioctacid 600Mg Merck Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,284013,214.42,186.55,13.00,comumValor
219827,PROCTER&GAMBLE MED,Floralyte 45 Natural 500Ml,MEDICAMENTOS,219827,23.42,22.25,5.00,comumValor
335686,NEO QUIMICA GENERICO,Furoato De Mometasona 1 Mg G Creme Dermatológico Hypermarcas Genérico,MEDICAMENTOS,335686,52.98,20.49,61.33,comumValor
512682,MERCK S.A           ,Concor 5Mg Merck Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,512682,99.67,86.71,13.00,comumValor
564237,LIBBS               ,PLENANCE EZE 20MG+10MG 30 CAPS,MEDICAMENTOS,564237,125.54,109.22,13.00,comumValor
555623,MOMENTA FARMACEUTICA,Quelatus Bari 30 Comprimidos Mastigáveis,MEDICAMENTOS,555623,94.99,94.99,,
855,ACHE                ,Decadron 2 Mg Ml 2 Ampolas 1 Ml Aché,MEDICAMENTOS,855,16.73,16.06,4.00,comumValor
562829,ACHE                ,Pant Solução Capilar 2 Frasco 50Ml,MEDICAMENTOS,562829,113.99,99.17,13.00,comumValor
554995,LEGRAND GENERICO    ,Atorvastatina Cálcica 20 Mg 30 Comprimidos Legrand Genérico,MEDICAMENTOS,554995,30.99,18.59,40.01,leve0PagueMenosNoProximoValor
8554,TEUTO BRAS          ,Cloridrato De Metoclopramida 4Mg Ml Teuto Caixa 10Ml Gotas,MEDICAMENTOS,8554,6.96,6.49,6.75,comumValor
509528,GEOLAB              ,Acetonida De Triancinolona Bg,MEDICAMENTOS,509528,18.60,10.49,43.60,comumValor
218981,ABBOTT              ,Femoston Conti 28Comp,MEDICAMENTOS,218981,92.94,80.86,13.00,comumValor
550942,NESTLE VITAMINAS,Sundown Triple Omega 3-6-9 120 Comprimidos,MEDICAMENTOS,550942,394.93,338.53,14.28,comumValor
7717,BIOLAB SANUS        ,Vasopril Plus Biolab Caixa 30 Comprimidos,MEDICAMENTOS,7717,97.92,85.19,13.00,comumValor
454675,EUROFARMA           ,Vitamina D Aidê 3 Solução Oral 10Ml,MEDICAMENTOS,454675,64.69,53.29,17.62,comumValor
449699,SUPERA FARMA        ,Desalex D12 2 5 120Mg Caixa 10 Comp Lib Mod,MEDICAMENTOS,449699,63.40,58.96,7.00,comumValor
462702,MELORA ,Belpele Gel 3Mg G Fqm Caixa 30G,MEDICAMENTOS,462702,124.03,107.91,13.00,comumValor
530315,UNIAO QUIMICA SIMILA,Colact Sabor Salada De Frutas Xarope 120Ml,MEDICAMENTOS,530315,53.36,22.99,56.92,comumValor
474935,EMS PRESCRICAO,Brasart Bcc 320 5Mg Caixa 60 Comp Rev,MEDICAMENTOS,474935,209.85,182.57,13.00,comumValor
562371,EUROFARMA GENERICO ,Cetoconazol Dipropionato De Betametasona Eurofarma Caixa 30G,MEDICAMENTOS,562371,27.42,18.99,30.74,comumValor
465423,SUPERA FARMA        ,Asea Hct Supera Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,465423,85.09,74.03,13.00,comumValor
5672,MOMENTA FARMACEUTICA,Andolba Momenta Caixa 43G Solução Aerossol,MEDICAMENTOS,5672,39.36,37.39,5.01,comumValor
12865,NEO QUÍMICA         ,Doralgina Neo Química 4 Drágeas,MEDICAMENTOS,12865,7.15,6.13,14.27,comumValor
1700,TRB                 ,Artrodar 50Mg Trb Pharma Caixa 30 Cápsulas,MEDICAMENTOS,1700,246.25,214.24,13.00,comumValor
221246,NEO QUÍMICA         ,Neosoro H Neo Química,MEDICAMENTOS,221246,28.90,23.39,19.07,comumValor
14345,EMS PRESCRICAO,Gynazole 1 100 Mg G Creme Vaginal 5 G,MEDICAMENTOS,14345,98.38,91.49,7.00,comumValor
557937,HYPERMARCAS PP,Rinosoro Jet 0 9% Infantil Spray 100Ml,MEDICAMENTOS,557937,51.19,39.90,22.06,comumValor
406385,NEO QUÍMICA         ,Tensaliv 10 Mg 30 Comprimidos Hypermarcas Similar,MEDICAMENTOS,406385,59.50,30.99,47.92,comumValor
466200,EUROFARMA           ,Holmes H Eurofarma Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,466200,83.03,72.24,13.00,comumValor
4352,SANKYO              ,Loxonin 60Mg Daiichi Sankyo Caixa 30 Comprimidos,MEDICAMENTOS,4352,75.18,69.92,7.00,comumValor
509370,GEOLAB              ,Ibuvix Com 20 Comp,MEDICAMENTOS,509370,19.45,10.99,43.50,comumValor
560444,BESINS HEALTHCARE   ,Suplemento Alimentar Andractiv Besins Healthcare 30 Cápsulas,MEDICAMENTOS,560444,223.13,223.13,,
266846,APSEN               ,Colchis 0 5Mg Apsen Caixa 30 Comprimidos,MEDICAMENTOS,266846,79.02,68.75,13.00,comumValor
332160,ASPEN PHARMA        ,Insunorm N 100 Ui Ml 1 Frasco Ampola Aspen Pharma Similar,MEDICAMENTOS,332160,74.39,64.72,13.00,comumValor
348391,MERCK S.A           ,Mesidox 2Mg Merck Caixa 30 Comprimidos,MEDICAMENTOS,348391,40.96,35.64,12.99,comumValor
436250,LIBBS               ,Tarfic Pomada 0 1 Libbs Caixa 30G,MEDICAMENTOS,436250,168.31,146.43,13.00,comumValor
438170,EUROFARMA           ,Trimeb 200Mg Eurofarma Caixa 30 Cápsulas,MEDICAMENTOS,438170,84.44,78.53,7.00,comumValor
351397,CHIESI              ,Broncho Vaxom 7Mg Takeda Caixa 30 Cápsulas,MEDICAMENTOS,351397,300.18,261.16,13.00,comumValor
518698,BESINS HEALTHCARE   ,Androgel 50Mg Besins Healthcare Caixa 30 Envelopes,MEDICAMENTOS,518698,331.89,288.74,13.00,comumValor
550717,TAKEDA BYK          ,Dexilant 60Mg Takeda Caixa 30 Cápsulas,MEDICAMENTOS,550717,122.29,105.17,14.00,comumValor
560810,GEOLAB              ,Ibuvix 400 Mg 10 Comprimidos Geolab Similar,MEDICAMENTOS,560810,23.24,12.49,46.26,comumValor
561298,CIMED               ,Mesilato Doxazosina 4Mg 30 Comprimidos  Genérico Cimed,MEDICAMENTOS,561298,34.99,20.99,40.01,leve0PagueMenosNoProximoValor
479810,HEBRON              ,Suplemento Vitamínico Natibem Quesalon 60 Cápsulas,MEDICAMENTOS,479810,117.91,117.91,,
563573,GROSS               ,ETNA 180CAPS,MEDICAMENTOS,563573,544.18,473.44,13.00,comumValor
3848,ORGANON BRASIL      ,Renitec 10Mg Msd Caixa 30 Comprimidos,MEDICAMENTOS,3848,25.09,23.58,6.02,comumValor
432,ACHE                ,Decadron 4Mg Ml AchêCaixa 2 5Ml 1 Frasco Ampola Solução Injetável,MEDICAMENTOS,432,20.23,19.22,4.99,comumValor
556391,EUROFARMA           ,Bicerto 150Mg Eurofarma Caixa 10 Comprimidos,MEDICAMENTOS,556391,51.10,47.52,7.01,comumValor
398857,BIOLAB SANUS        ,Lipless 100Mg Biolab Caixa 60 Comprimidos,MEDICAMENTOS,398857,164.61,164.61,,
551904,ZYDUS NIKKHO             ,Reforgan 250Mg 30 Comprimidos,MEDICAMENTOS,551904,97.30,90.49,7.00,comumValor
449871,ACHE                ,Xarope Esalerg 0 5Mg Ml Tutti Frutti AchêCaixa 100Ml,MEDICAMENTOS,449871,91.89,91.89,,
16315,UNIAO QUIMICA SIMILA,Histadin 10Mg Com 12 Comprimidos,MEDICAMENTOS,16315,21.91,9.99,54.40,comumValor
18540,TORRENT             ,Indapen Sr 1 5Mg Torrent Pharma Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,18540,35.38,33.26,5.99,comumValor
972,LIBBS               ,Caltren 20Mg 30Comp,MEDICAMENTOS,972,152.86,132.99,13.00,comumValor
4676,EMS OTC,BALSAMO BENGUE GEL 20G,MEDICAMENTOS,4676,22.48,21.35,5.03,comumValor
10364,MEDLEY GENERICO,Sulfato Neomicina Bacitracina Pomada 50G (Genérico),MEDICAMENTOS,10364,29.12,24.99,14.18,comumValor
461632,CIMED               ,MAGNAZIA COMP MAST 3BL COM 10,MEDICAMENTOS,461632,21.49,19.14,10.94,comumValor
218555,HYPERMARCAS PP,Cizax 10Mg Mantecorp Farmasa Caixa 30 Comprimidos,MEDICAMENTOS,218555,67.45,62.73,7.00,comumValor
68,APSEN               ,Inibina 10Mg Apsen Caixa 20 Comprimidos,MEDICAMENTOS,68,115.07,100.11,13.00,comumValor
515146,EMS GENERICO        ,Ezetimiba 10Mg Sinvastatina 40Mg Ems Caixa 30 Comprimidos,MEDICAMENTOS,515146,186.12,117.00,37.14,comumValor
558026,EUROFARMA           ,Ferrovitan Com Colina Eurofarma 60Ml,MEDICAMENTOS,558026,78.86,69.99,11.25,comumValor
565312,MERCK S.A           ,Glivance Xr 500 30Mg Caixa 60 Comp Lib Prol,MEDICAMENTOS,565312,110.80,96.40,13.00,comumValor
565237,CELLERA FARMA,Suplemento Alimentar Culturelle Probiótico Saúde Digestiva 30 Cápsulas,MEDICAMENTOS,565237,245.63,199.99,18.58,comumValor
447181,PRATTI-DONADUZZI     ,Desloratadina 0 5Mg Ml Xpe Vd,MEDICAMENTOS,447181,37.53,18.99,49.40,comumValor
13110,NEO QUÍMICA         ,Flomicin 200Mg Uva Neo Química Caixa 4 Envelopes,MEDICAMENTOS,13110,37.66,18.99,49.58,comumValor
301945,ASTRAZENECA         ,Vannair 6 100Mcg Astrazeneca Caixa 10 7G 120 Doses,MEDICAMENTOS,301945,196.02,170.54,13.00,comumValor
558132,ARESE ,Deaten Multivitaminicos Infantil Arese Pharma 30 Cápsulas,MEDICAMENTOS,558132,153.54,144.99,5.57,comumValor
1105,DIVCOM              ,Floratil Po 200Mg 4 Envelópes,MEDICAMENTOS,1105,41.10,40.99,0.27,comumValor
1806,CELLERA FARMA,Benerva 300Mg Caixa 30 Comp Rev,MEDICAMENTOS,1806,33.62,31.94,5.00,comumValor
21911,EMS PRESCRICAO,Euprostatin 2Mg Ems Caixa 30 Comprimidos,MEDICAMENTOS,21911,45.54,39.62,13.00,comumValor
217891,SUPERA FARMA        ,Zetia 10Mg 30Comp,MEDICAMENTOS,217891,117.02,101.81,13.00,comumValor
218705,HERTZ               ,Guaifenesina Glyteol Xarope Adulto 100Ml,MEDICAMENTOS,218705,23.86,14.99,37.18,comumValor
289131,MEDLEY GENERICO,Paracetamol 200Mg Ml Gotas Medley,MEDICAMENTOS,289131,20.03,11.99,40.14,comumValor
309491,HYPERMARCAS PP,Vitamina D Addera D3 3 300Ui Ml Gotas 10Ml,MEDICAMENTOS,309491,109.46,109.46,,
13415,LAPON               ,Cinchona Officinalis D1 450Ml Lapo,MEDICAMENTOS,13415,18.94,17.99,5.02,comumValor
19339,SUPERA FARMA        ,Xarope Desalex Merck Caixa 100Ml Seringa Dosadora Adaptador De Frasco,MEDICAMENTOS,19339,91.17,91.17,,
376726,PROCTER&GAMBLE MED,Chá para Gripe Vick Pyrena Sabor Camomila 5g,MEDICAMENTOS,376726,4.63,3.99,13.82,comumValor
355470,BOEHRINGER          ,Pradaxa 150Mg Boehringer Ingelheim Caixa 30 Cápsulas,MEDICAMENTOS,355470,197.59,171.90,13.00,comumValor
311820,CIMED               ,Alergomine 10Mg G Cimed Caixa 30G,MEDICAMENTOS,311820,19.94,12.99,34.85,comumValor
272635,HERBARIUM           ,Arnica 30G Gel,MEDICAMENTOS,272635,38.77,36.83,5.00,comumValor
508458,ACHE                ,Sany D 1000Ui AchêCaixa 30 Comprimidos Revestidos,MEDICAMENTOS,508458,42.33,42.33,,
6039,ZYDUS NIKKHO             ,Valeriane 50Mg Zydus Nikkho Caixa 20 Dreas,MEDICAMENTOS,6039,94.76,88.13,7.00,comumValor
14155,EMS GENERICO        ,Trometamol Cetorolaco 5Mg Ml Ems Caixa 5Ml Solução Oftálmica,MEDICAMENTOS,14155,54.72,47.49,13.21,comumValor
341732,LEGRAND GENERICO    ,Nimesulida 100 Mg 12 Comprimidos Legrand Genérico,MEDICAMENTOS,341732,20.81,7.99,61.60,comumValor
382747,SERVIER             ,Diamicron Mr 30Mg Servier Caixa 60 Comprimidos,MEDICAMENTOS,382747,98.25,85.48,13.00,comumValor
15182,SANKYO              ,Lactulona Xarope 120Ml 667Mg,MEDICAMENTOS,15182,59.27,58.99,0.47,comumValor
890,ASPEN PHARMA        ,Indocid 50Mg Aspen Pharma Caixa 30 Cápsulas,MEDICAMENTOS,890,51.43,47.83,7.00,comumValor
413293,LIBBS               ,Plenance 20Mg Libbs Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,413293,154.87,134.74,13.00,comumValor
555311,ACHE                ,Inelatte Zero Sabor Cappucino Aché 60 Tabletes Mastigáveis,MEDICAMENTOS,555311,112.74,99.99,11.31,comumValor
557978,UNIAO QUIMICA SIMILA,Uniprazol 20Mg 56 Cápsulas União Química,MEDICAMENTOS,557978,42.92,19.99,53.42,comumValor
226931,ACHE                ,Lotar Besilato De Anlodipino 5Mg Losartana Potsica 50Mg AchêCaixa 30 Cápsulas,MEDICAMENTOS,226931,77.73,67.63,12.99,comumValor
478103,GALLIA              ,Excivit Az Omega 3 Fr 30 Cap Gel,MEDICAMENTOS,478103,136.83,129.99,5.00,comumValor
558711,PROCTER&GAMBLE MED,Citoneurin 5000 Caixa 90 Dreas,MEDICAMENTOS,558711,248.58,216.26,13.00,comumValor
4497,ABBOTT              ,Synthroid 30 Comprimidos 150Mcg,MEDICAMENTOS,4497,59.61,51.86,13.00,comumValor
219876,MEDLEY GENERICO,Bissulfato De Clopidogrel 75Mg Medley Caixa 28 Comprimidos Revestidos,MEDICAMENTOS,219876,123.33,44.99,63.52,comumValor
15606,ACHE                ,Lotar AchêCaixa 30 Cápsulas,MEDICAMENTOS,15606,81.66,71.04,13.01,comumValor
8722,ZAMBON              ,Fluimucil Xarope Pediátrico Zambon 120Ml,MEDICAMENTOS,8722,32.23,31.99,0.74,comumValor
13717,EMS SIMILAR         ,Emscort Ems Caixa 30G Creme,MEDICAMENTOS,13717,39.04,35.15,9.96,comumValor
4340,HYPERMARCAS CH     ,Neosaldina Gotas 15Ml 300Mg 50Mg 30Mg,MEDICAMENTOS,4340,40.54,38.99,3.82,comumValor
1569,HYPERMARCAS CH     ,Eparema Líquido 200Ml,MEDICAMENTOS,1569,71.94,59.49,17.31,comumValor
501054,ORGANON BRASIL      ,Nites 50Mcg Atomização Supera Caixa 17Ml,MEDICAMENTOS,501054,65.75,57.20,13.00,comumValor
15908,BIOSINTETICA GENERIC,Nitrendipino 10Mg BiosintÉtica Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,15908,39.12,21.99,43.79,comumValor
6340,ABBOTT              ,Synthroid 125Mcg Abbott Caixa 30 Comprimidos,MEDICAMENTOS,6340,55.31,48.12,13.00,comumValor
13575,ABBOTT              ,Duphaston 10Mg Abbott Caixa 28 Comprimidos Revestidos,MEDICAMENTOS,13575,79.90,69.51,13.00,comumValor
314564,EMS GENERICO        ,Diclofenaco Colestiramina 70Mg Ems Caixa 20 Cápsulas,MEDICAMENTOS,314564,46.69,22.49,51.83,comumValor
320390,BAYER               ,Xarelto 10Mg Bayer Caixa 10 Comprimidos Revestidos,MEDICAMENTOS,320390,131.72,114.60,13.00,comumValor
509553,GEOLAB              ,Colchicina 0 5Mg Geolab Caixa 30 Comprimidos,MEDICAMENTOS,509553,51.37,29.49,42.59,comumValor
465411,SUPERA FARMA        ,Asea Hct 40 12 5Mg Caixa 30 Comp Rev,MEDICAMENTOS,465411,85.08,74.02,13.00,comumValor
279673,GLAXO OTC           ,Cataflam 50Mg Novartis Caixa 10 Dreas,MEDICAMENTOS,279673,25.23,23.97,4.99,comumValor
309906,SUPERA FARMA        ,Desalex 5 Mg 30 Comprimidos Mantecorp,MEDICAMENTOS,309906,123.61,123.61,,
287198,EMS PRESCRICAO,"ARTOGLICO 1,5 G PO C/30 SACH P    ",MEDICAMENTOS,287198,149.18,129.79,13.00,comumValor
292699,EMS GENERICO        ,Genfibrozila 900 Mg 12 Comprimidos Ems Genérico,MEDICAMENTOS,292699,86.24,31.49,63.49,comumValor
386221,ASTELLAS FARMA      ,Vesicare 10Mg Astellas Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,386221,272.02,236.66,13.00,comumValor
509137,GLAXO OTC           ,"Cataflam Aerossol Sport Ice Analgésico para Alívio da Dor, Inchaço e Vermelhidao Spray com 60g",MEDICAMENTOS,509137,52.79,44.46,15.78,comumValor
11524,HYPERMARCAS CH     ,Antiácido Gastrol Suspensão Oral 250Ml,MEDICAMENTOS,11524,32.00,31.48,1.62,comumValor
12964,JANSSEN OTC         ,Tylenol Dc 20 Comprimidos 500Mg,MEDICAMENTOS,12964,38.53,36.98,4.02,comumValor
281267,ACHE                ,Meritor Glimepirida 2Mg Cloridrato De Metformina 1000Mg AchêCaixa 30 Comprimidos Revestidos,MEDICAMENTOS,281267,59.75,51.98,13.00,comumValor
451074,SUPERA FARMA        ,Aval 160Mg Supera Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,451074,56.54,49.19,13.00,comumValor
484784,EMS PRESCRICAO,Condres Colágeno Com 30 Cápsulas,MEDICAMENTOS,484784,139.31,135.01,3.09,comumValor
484588,MELORA ,Kelo Cote Uv 15G,MEDICAMENTOS,484588,256.48,256.48,,
4738,GENOM               ,Blephagel 40G Gel Genom,MEDICAMENTOS,4738,172.14,172.14,,
381861,BAYER               ,Xarelto 15Mg Bayer Caixa 28 Comprimidos Revestidos,MEDICAMENTOS,381861,368.77,320.83,13.00,comumValor
383880,JANSSEN OTC         ,Pastilha Benalet Menta Blister 4 Pastilhas,MEDICAMENTOS,383880,13.72,12.99,5.32,comumValor
386233,ASTELLAS FARMA      ,Vesicare 5Mg Astellas Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,386233,222.29,193.39,13.00,comumValor
406801,MARJAN              ,Vecasten 26 7Mg Marjan Farma Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,406801,134.53,117.04,13.00,comumValor
477204,NESTLE VITAMINAS,Sundown Omega-3 Fish Oil 1000mg 60 Comprimidos,MEDICAMENTOS,477204,148.89,139.58,6.25,comumValor
482607,ABBOTT              ,Duplostat 800Mg 60 Capsulas Abbott,MEDICAMENTOS,482607,125.59,125.59,,
15883,EMS SIMILAR         ,Gerovital 60 Cápsulas Gelatinosas,MEDICAMENTOS,15883,82.62,78.49,5.00,comumValor
272171,APSEN               ,Unoprost 4Mg Apsen Caixa 30 Comprimidos,MEDICAMENTOS,272171,52.59,45.75,13.01,comumValor
555236,HERBARIUM           ,Kaloba 111 111Mg Takeda Caixa 21 Comprimidos Revestidos,MEDICAMENTOS,555236,110.98,96.55,13.00,comumValor
16470,BIOSINTETICA,Betalor Anlodipino Besilato 5Mg Atenolol 25Mg AchêCaixa 30 Cápsulas,MEDICAMENTOS,16470,75.21,65.43,13.00,comumValor
9206,MOMENTA FARMACEUTICA,Equitam 80Mg 30Cps Mometa,MEDICAMENTOS,9206,72.35,62.94,13.01,comumValor
841,ASPEN PHARMA        ,Aldomet 250Mg Aspen Pharma Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,841,43.63,37.96,13.00,comumValor
12811,ALLERGAN            ,Alphagan P 1 5 Mg Ml 5 Ml Allerga,MEDICAMENTOS,12811,128.50,111.80,13.00,comumValor
1938,NOVARTIS            ,Voltaren Retard 100Mg Novartis Caixa 10 Comprimidos Revestidos,MEDICAMENTOS,1938,49.36,45.90,7.01,comumValor
260511,EUROFARMA           ,Zart H Losartana Potsica 100Mg Hidroclorotiazida 25Mg Eurofarma Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,260511,91.75,79.82,13.00,comumValor
496834,MARJAN              ,Normaten Fit,MEDICAMENTOS,496834,77.30,77.30,,
21775,BIOSINTETICA GENERIC,Loratadina Sulfato De Pseudoefedrina 1 Mg Ml 12 Mg Ml Xarope BiosintÉtica Genérico,MEDICAMENTOS,21775,34.16,22.99,32.70,comumValor
218227,ALCON               ,Oftane 15Ml Lubrificante Oftálmico Alco,MEDICAMENTOS,218227,76.21,76.21,,
264132,NEO QUIMICA GENERICO,Nitrato De Miconazol 20Mg Ml Loção 30Ml Neo Química,MEDICAMENTOS,264132,19.56,19.04,2.66,comumValor
16598,BIOSINTETICA GENERIC,Paracetamol Gotas 200Mg Ml Genérico Biosintética 15Ml,MEDICAMENTOS,16598,13.61,9.99,26.60,comumValor
7654,ACHE                ,Fentizol 600Mg AchêCaixa 1 Óvulos Aplicador,MEDICAMENTOS,7654,87.82,81.67,7.00,comumValor
218597,MULTILAB            ,KELTRINA PLUS 5%,MEDICAMENTOS,218597,44.03,22.99,47.79,comumValor
218656,EUROFARMA           ,Melocox 7 5Mg Eurofarma Caixa 10 Comprimidos,MEDICAMENTOS,218656,26.40,25.08,5.00,comumValor
478763,NATULAB             ,Valessone 225 75Mg Natulab Caixa 20 Comprimidos Revestidos,MEDICAMENTOS,478763,60.02,24.99,58.36,comumValor
293048,ABBOTT              ,Zyxem Gotas 5Mg com 20ml,MEDICAMENTOS,293048,86.80,77.14,11.13,comumValor
386257,ASTELLAS FARMA      ,Omnic Ocas 0 4Mg Astellas Caixa 30 Comprimidos,MEDICAMENTOS,386257,135.93,118.26,13.00,comumValor
507963,GALLIA              ,Ferrotrix Fr Vd X 30Ml,MEDICAMENTOS,507963,63.15,63.15,,
559394,EUROFARMA GENERICO ,Xarope Acebrofilina 50Mg 5Ml Eurofarma Caixa 120Ml Copo Dosador,MEDICAMENTOS,559394,41.11,28.49,30.70,comumValor
335185,BIOLAB SANUS        ,Pressat 5Mg Biolab Caixa 60 Comprimidos,MEDICAMENTOS,335185,105.29,105.29,,
293024,MARJAN              ,Tenavit Marjan Ind 30 Comprimidos,MEDICAMENTOS,293024,89.91,89.11,0.89,comumValor
13657,NEO QUÍMICA         ,Propiosol 0 5 Mg G Pomada Neo Química Similar,MEDICAMENTOS,13657,38.00,17.49,53.97,comumValor
389310,MERCK S.A           ,Concor Hct Merck Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,389310,140.14,121.92,13.00,comumValor
15872,MEDQUIMICA          ,Tylaflex 750 Mg 4 Comprimidos Medquímica Similar,MEDICAMENTOS,15872,2.57,2.49,3.11,comumValor
3339,GLENMARK            ,Cedur Retard 400Mg Glenmark Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,3339,201.32,175.15,13.00,comumValor
460110,BIOLAB SANUS        ,Fascia Peptídeos De Colágeno Fascia,MEDICAMENTOS,460110,254.30,170.00,33.15,comumValor
563339,MOMENTA FARMACEUTICA,Ohde 50000Ui Caixa 4 Cap,MEDICAMENTOS,563339,91.89,85.46,7.00,comumValor
15452,CRISTALIA           ,Creme Funtyl 1% Cristalia 20G,MEDICAMENTOS,15452,35.74,33.95,5.01,comumValor
5733,LEO PHARMA,Icaden 10 Mg Ml Solução Schering,MEDICAMENTOS,5733,69.43,64.57,7.00,comumValor
15161,UNIAO QUIMICA SIMILA,Histadin D Xarope 100Ml União Química ,MEDICAMENTOS,15161,19.60,14.99,23.52,comumValor
355934,EMS GENERICO        ,Cloridrato De Dorzolamida Maleato De Timolol Ems Caixa 5Ml Solução Oftálmica,MEDICAMENTOS,355934,111.54,61.99,44.42,comumValor
550665,HERTZ               ,Sanilin Spray 50Ml,MEDICAMENTOS,550665,26.16,22.99,12.12,comumValor
559848,HYPERMARCAS CH     ,Antigripal Fluviral Dia 20 Comprimidos,MEDICAMENTOS,559848,40.15,34.66,13.67,comumValor
435216,EUROFARMA           ,Versa 60Mg Com 1 Seringa,MEDICAMENTOS,435216,241.14,209.79,13.00,comumValor
466639,MYRALIS PHARMA      ,Dprev 1000Ui Caixa 30 Comp Rev,MEDICAMENTOS,466639,39.71,37.72,5.01,comumValor
3468,MERCK S.A           ,Euthyrox 125Mcg Merck Caixa 50 Comprimidos,MEDICAMENTOS,3468,53.25,46.33,13.00,comumValor
478298,MEDLEY GENERICO,Travoprosta 0 04Mg Ml Medley Caixa 2 5Ml Solução Oftálmica EstáRil,MEDICAMENTOS,478298,97.72,59.49,39.12,comumValor
466627,MYRALIS PHARMA      ,Dprev 5000Ui Caixa 30 Comp Rev,MEDICAMENTOS,466627,84.59,78.67,7.00,comumValor
217802,MEDLEY GENERICO,Sulfato De Neomicina  Bacitracina 15G Pomada Medley,MEDICAMENTOS,217802,13.53,12.99,3.99,comumValor
3480,ABBOTT              ,Revectina 6Mg Abbott Caixa 4 Comprimidos,MEDICAMENTOS,3480,57.72,53.68,7.00,comumValor
266565,CIMED               ,Paracetamol 750 Mg 10 Comprimidos Cimed Genérico,MEDICAMENTOS,266565,10.80,6.99,35.28,comumValor
439777,ACHE                ,Dosed Gota Aché,MEDICAMENTOS,439777,71.07,71.07,,
469691,SANDOZ              ,Besilato De Anlodipino 10 Mg 30 Comprimidos Sandoz Genérico,MEDICAMENTOS,469691,70.12,25.99,62.93,comumValor
341660,EMS GENERICO        ,Citrato De Sildenafila 25Mg Ems Caixa 4 Comprimidos Revestidos,MEDICAMENTOS,341660,85.00,28.49,66.48,comumValor
6731,ALLERGAN            ,Pred Mild 0 12 Allergan Caixa 10Ml Suspensão Oftálmica,MEDICAMENTOS,6731,57.17,53.17,7.00,comumValor
13212,THERASKIN           ,Micolamina 80Mg G Theraskin Caixa 6G 24 Lixas,MEDICAMENTOS,13212,241.12,209.77,13.00,comumValor
550939,NESTLE VITAMINAS,Sundown Oxido de Magnesio 250mg 100 Comprimidos ,MEDICAMENTOS,550939,196.41,186.59,5.00,comumValor
484649,SANOFI - PRESCRIÇÃO,Zinpass 20Mg Medley Caixa 30 Comprimidos Revestidos,MEDICAMENTOS,484649,111.18,96.73,13.00,comumValor
559771,MOMENTA FARMACEUTICA,Forfig 200Mg Cap Gel Dura Ct Bl Al Plas Inc X 60,MEDICAMENTOS,559771,192.35,159.00,17.34,comumValor
10035,MEDLEY GENERICO,Propionato De Clobetasol 0 5Mg G Medley Caixa 30G Creme,MEDICAMENTOS,10035,22.09,17.99,18.56,comumValor
