Produto ID,Nome,Marca,SKU,EAN,Preço sem Desconto,Preço com Desconto,Descrição
sp-113532,Meia 3/4 Masculina Actitud 15-20mmHg Fechada Preta Tam M,Sigvaris,,7898270017117,0.0,0.0,"Meia Panturrilha MasculinaStyle Eleg&acirc;ncia Actitud SigvarisEficaz para prevenir varizes.Desenvolvida exclusivamente para o p&uacute;blico masculino.Canelada, elegante, confort&aacute;vel e eficaz para prevenir dores, incha&ccedil;os, sensa&ccedil;&atilde;o de peso nas pernas e para tratar doen&ccedil;as venosas e linf&aacute;ticas leves e moderadas.Ideal para uso di&aacute;rio.Caracter&iacute;sticasDesign Moderno e Social;Prote&ccedil;&atilde;o antimicrobiana;Excelente elasticidade;Canelado;Calcanhar anat&ocirc;mico;Facilidade para cal&ccedil;ar.Aplica&ccedil;&otilde;esPernas doloridas, cansadas e inchadas,Longos per&iacute;odos em p&eacute; ou sentado,Preven&ccedil;&atilde;o de varizes,Viagens de longa dist&acirc;ncia,Preven&ccedil;&atilde;o de TVP - Trombose Venosa Profunda.Especifica&ccedil;&otilde;esModelo: Masculina Panturrilha (3/4);Ponteira Fechada;Cor: Preta;Composi&ccedil;&atilde;o: 92% poliamida - 8% elastano.Tamanho M:Medir circunfer&ecirc;ncia do tornozelo,N&uacute;mero do cal&ccedil;ado.Tabela de MedidasANVISA: 10103570007.As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113454,Meia 3/4 Sigvaris Cotton Comfort 20-30mmHg Fechada Marrom M3,Sigvaris,,7898270040740,0.0,0.0,"Meia Panturrilha Cotton Comfort SigvarisIdeal para o uso di&aacute;rio.A SIGVARIS COTTON COMFORT &eacute; uma meia social desenvolvida especialmente para o p&uacute;blico masculino.Alia os efeitos ben&eacute;ficos das meias de compress&atilde;o 20-30 mmHg ao conforto e eleg&acirc;ncia.Eficaz para o tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves e moderadas.Caracter&iacute;sticasConfeccionada com fibras de Algod&atilde;o Eg&iacute;pcioConforto e Eleg&acirc;nciaCaracter&iacute;sticas hipoalerg&ecirc;nicasDesign SocialFibras de algod&atilde;o eg&iacute;pcio&nbsp;com maior resist&ecirc;ncia &agrave; forma&ccedil;&atilde;o de ""bolinhas""Algod&atilde;o eg&iacute;pcio, poliamida e elastano.Indica&ccedil;&otilde;esSensa&ccedil;&atilde;o de peso e fadiga nas pernas;Varizes durante a gravidez;Varizes com tend&ecirc;ncia para edema;Ap&oacute;s escleroterapia de pequenas veias;Veias varicosas mais evidentes durante a gravidez;Veias varicosas com edema leve;P&oacute;s-trombose venosa superficial e profunda;P&oacute;s escleroterapia, cirurgia venosa ou abla&ccedil;&atilde;o t&eacute;rmica;Insufici&ecirc;ncia venosa cr&ocirc;nica (IVC);Gest&atilde;o da &uacute;lcera venosa cicatrizada;Preven&ccedil;&atilde;o de TVP e edema;S&iacute;ndrome p&oacute;s-tromb&oacute;tica (SPT);Preven&ccedil;&atilde;o da SPT;Edema p&oacute;s-traum&aacute;tico.Especifica&ccedil;&otilde;esModelo: 3/4) - Panturrilha;Compress&atilde;o: 20-30mmHg;Ponteira: fechada;Cor: Marrom;Tamanho: M3 - medir tornozelo e panturrilha;Comprimento: Longa - maior que 39cm.Composi&ccedil;&atilde;o:&nbsp;42% Algod&atilde;o / 40% Poliamida / 18% ElastanoANVISA:&nbsp;10103570007As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113540,Meia 3/4 Sigvaris Cotton Comfort 20-30mmHg Fechada Preta P2,Sigvaris,,7898270040269,0.0,0.0,"Meia Panturrilha Cotton Comfort SigvarisIdeal para o uso di&aacute;rio.A SIGVARIS COTTON COMFORT &eacute; uma meia social desenvolvida especialmente para o p&uacute;blico masculino.Alia os efeitos ben&eacute;ficos das meias de compress&atilde;o 20-30 mmHg ao conforto e eleg&acirc;ncia.Eficaz para o tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves e moderadas.Caracter&iacute;sticasConfeccionada com fibras de Algod&atilde;o Eg&iacute;pcioConforto e Eleg&acirc;nciaCaracter&iacute;sticas hipoalerg&ecirc;nicasDesign SocialFibras de algod&atilde;o eg&iacute;pcio&nbsp;com maior resist&ecirc;ncia &agrave; forma&ccedil;&atilde;o de ""bolinhas""Algod&atilde;o eg&iacute;pcio, poliamida e elastano.Indica&ccedil;&otilde;esSensa&ccedil;&atilde;o de peso e fadiga nas pernas;Varizes durante a gravidez;Varizes com tend&ecirc;ncia para edema;Ap&oacute;s escleroterapia de pequenas veias;Veias varicosas mais evidentes durante a gravidez;Veias varicosas com edema leve;P&oacute;s-trombose venosa superficial e profunda;P&oacute;s escleroterapia, cirurgia venosa ou abla&ccedil;&atilde;o t&eacute;rmica;Insufici&ecirc;ncia venosa cr&ocirc;nica (IVC);Gest&atilde;o da &uacute;lcera venosa cicatrizada;Preven&ccedil;&atilde;o de TVP e edema;S&iacute;ndrome p&oacute;s-tromb&oacute;tica (SPT);Preven&ccedil;&atilde;o da SPT;Edema p&oacute;s-traum&aacute;tico.Especifica&ccedil;&otilde;esModelo: 3/4) - Panturrilha;Compress&atilde;o: 20-30mmHg;Ponteira: fechada;Cor: Preta;Tamanho: P2 - medir tornozelo e panturrilha;Comprimento: Normal - at&eacute; 39cm.Composi&ccedil;&atilde;o:&nbsp;42% Algod&atilde;o / 40% Poliamida / 18% ElastanoANVISA:&nbsp;10103570007As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113436,Meia 3/4 SelectComfortPremium 20-30mmHg Natural Aberta G2,Sigvaris,,7898270151699,0.0,0.0,".description-prod {        color: #000000;    }    .description-prod h2 {        text-align: center;    }    .sigvaris-description {        display: flex;        flex-wrap: nowrap;        margin-top: .5rem;        border-top: #b8b5dd solid 0.5px;        vertical-align: top;        align-items: baseline;        justify-content: center;    }    .sigvaris-description h3 {        font-size: 20px;        text-align: center;        color: #011e52;        font-weight: 500;    }    .sigvaris-description ul {        list-style: none;        padding-left: 0;        font-size: 16px;    }    .sigvaris-description li {        margin: .5rem;        margin-left: 0;        padding-left: 0;        padding: .5rem;    }    .sigvaris-description li::before {        content: '??';        background-color: #7873b2;        color: #ffffff;        font-size: 16px;        font-weight: 600;        padding: .5rem;        padding-bottom: .2rem;        padding-top: .2rem;        margin-right: .5rem;        border-radius: 45rem;    }    .sigvaris-como-medir {        display: flex;        width: 100%;    }    .sigvaris-como-medir img {        max-width: 35px;        box-sizing: border-box;        border-radius: 5px;        margin: 5px;    }    .sigvaris-como-medir h3 {        font-size: 20px;        text-align: center;        color: #011e52;        font-weight: 500;    }    .col-s5 {        width: 50%;    }    .col-s5 div {        display: flex;        flex-wrap: nowrap;        align-items: center;        font-size: 16px;        vertical-align: top;        font-weight: 300;        margin: 5px;    }    .table-sigvaris {        display: block;    }    .table-sigvaris h3 {        color: #7873b2;        font-size: xx-large;        font-weight: 100;    }    .table-sigvaris .img-medidas {        display: flex;        background-color: #b8b5dd;        max-width: 200px;        margin-top: .5rem;        margin-bottom: .5rem;        padding: 5px;        box-sizing: border-box;        box-shadow: rgba(9, 30, 66, 0.25) 0px 1px 1px, rgba(9, 30, 66, 0.13) 0px 0px 1px 1px;    }    .table-sigvaris .medidas-sigvaris {        overflow-x: scroll;        width: 100% !important;    }    .table-sigvaris table {        border-collapse: collapse;        width: 100%;        min-width: max-content;    }    .table-sigvaris td {        text-align: center;        border: solid #202020 1px;        padding: 5px;    }    .table-sigvaris img {        position: relative;        height: auto;        width: 100%;    }    .sigvaris-table-cel1 {        background-color: #9491c8;        color: #ffffff;        font-size: 16px;    }    .sigvaris-table-cel2 {        font-size: 18px;    }    .sigvaris-table-cel3 {        background-color: #cbc6e4;        color: #000000;        text-align: left !important;    }    .sigvaris-table-cel4 {        background-color: #9491c8;        color: #000000;        text-align: left !important;    }    .embed-box {        margin-right: 150px;        margin-left: 150px;    }    .embed-container {        position: relative;        padding-bottom: 56.25%;        height: 0;        overflow: hidden;        max-width: 100%;    }    .embed-container iframe,    .embed-container object,    .embed-container embed {        position: absolute;        top: 0;        left: 0;        width: 100%;        height: 100%;    }    .flex-container-bst {        display: flex;        flex-direction: row;        overflow-x: auto;        width: 100%;        height: auto;    }    .box-img-sgv {        display: flex;        flex-direction: row;        overflow-x: auto;        margin-left: 0;        padding-left: 0;        align-content: center;    }    .box-img-sgv img {        width: 100%;        height: auto;    }    .img-bx-sigv {        display: flex;        max-width: 180px;        min-width: 180px;        height: auto;        margin: .5rem;    }    .flex-box-bst {        display: flex;        flex-direction: column;        box-shadow: rgba(9, 30, 66, 0.25) 0px 4px 8px -2px, rgba(9, 30, 66, 0.08) 0px 0px 0px 1px;        margin: .5rem;        border-radius: 10px;        box-sizing: border-box;        min-width: 200px;        text-align: center;        padding: .5rem;        border: solid #f1f1f1 .5px;        vertical-align: top;        align-items: center;        margin-bottom: 1rem;    }    .flex-box-bst img {        max-width: 80px;        min-width: 80px;        height: auto;        padding: .5rem;    }    .container-alg-cnt-img {        display: flex;        justify-content: center;    }    .table-box {        display: table;        width: 100%;        border: solid 0.5 #c0bfbf;        border-collapse: collapse;        box-sizing: border-box;        box-shadow: rgba(9, 30, 66, 0.25) 0px 1px 1px, rgba(9, 30, 66, 0.13) 0px 0px 1px 1px;    }    .row-box {        display: table-row;        background-color: #f1f1f1;        position: relative;    }    .row-box2 {        display: table-row;        background-color: #dcdcdc;        position: relative;    }    .cel-box {        display: table-cell;        padding: 5px;        width: 50%;        border: #c0bfbf solid 0.5px;    }    @media screen and (max-width: 878px) {        .sigvaris-como-medir {            display: block;        }        .col-s5 {            width: 100%;        }    }    @media screen and (max-width: 639px) {        .embed-box {            margin-right: 0px;            margin-left: 0px;        }        .table-sigvaris h3 {            font-size: 16px;            font-weight: 500;        }        .table-sigvaris .img-medidas {            max-width: 150px;        }        .sigvaris-description {            display: block;        }    }Meia de Compressão Sigvaris Essencial Select Comfort Premium 20-30 mmHg Natural Ponteira Aberta - Tamanho G2A Meia de Compressão Sigvaris Essencial Conforto SELECT COMFORT PREMIUM é revestida internamente        com microfibra, que auxilia a transferência da umidade da pele (suor) para o meio externo, oferecendo uma        agradável sensação climática, além        de tornar o produto mais sedoso, confortável e mais fácil de calçar.Eficaz para o tratamento das doenças venosas e linfáticas com manifestações leves, moderadas e graves.COMO VESTIR SUA MEIAUtilize a sapatilha (quando houver) para Modelos ponteira abertaColoque a mão dentro da meia e segure o tecido próximo ao calcanharCom a outra mão, vire a meia do avesso até o ponto que você está segurandoCalce a meia no pé ajustando-a bem até o calcanhar e vá desvirando a meia aos poucos, subindo-a na perna            Faça os ajustes finais, para que a meia fique sem dobras e bem ajustada à pernaRetire a sapatilha (quando houver e para modelos ponteira aberta)ESSENCIAL CONFORTO SELECT COMFORT PREMIUM PANTURRILHA PequenoMédioGrandeExtra GrandeTornozeloCircunferência (b)18-21 cm21-24 cm24-27 cm27-32 cmPanturrilhaCircunferência (b)28-35 cm32-39 cm36-43 cm43-51 cmA-DComprimentoCurto29-34 cmNormal35 a 40 cmLongo41 a 46 cmCurto29-34 cmNormal35 a 40 cmLongo41 a 46 cmCurto29-34 cmNormal35 a 40 cmLongo41 a 46 cmCurtoNDNormal35 a 40 cmLongoAcima de 41 cmTamanhoP1P2P3M1M2M3G1G2G3GG1GG2GG3BenefíciosTecnologia SIG-CLEAN Tecnologia que inibe o crescimento de bactérias na meia e não sai na lavagem, garantindo mais                segurança e protegendo contra o mau odor.            Clima Control Tecnologia SIGVARIS GROUP que proporciona uma melhor sensação térmica durante o uso e em todas as                estações do ano.            Excelente Elasticidade O Fio Lycra® garante maior elasticidade e compressão, garantindo maior conforto e facilidade ao                calçar.            Variedade de Modelos Maior variedade de modelos do mercado, sendo mais de 180 combinações.                 Tratamento personalizado e eficácia garantida.        Calcanhar Anatômico Melhor adaptação e segurança para os pés.        IndicaçãoSensação de peso e cansaço nas pernas;Varizes com tendência para edema;Tratamento das doenças venosas e linfáticas com manifestações leves e moderadas;Após tratamento escler"
sp-113514,Meia Masculina Elegância Urban - Sigvaris - Tam G - Marrom,Sigvaris,,7898270017568,0.0,0.0,"Meia Masculina Eleg&acirc;ncia Urban SigvarisA Style Eleg&acirc;ncia Urban &eacute; uma meia social lisa, desenvolvida para o p&uacute;blico masculino.Confeccionada com microfibra, que facilita a transfer&ecirc;ncia da umidade da pele, promove sa&uacute;de &agrave;s pernas e alivia sintomas como: pernas doloridas e cansadas, tornozelos e p&eacute;s inchados.Com compress&atilde;o graduada de 15-20 mmHg, oferece aos homens preven&ccedil;&atilde;o de varizes, preven&ccedil;&atilde;o de edema postural e al&iacute;vio da sensa&ccedil;&atilde;o de peso e fadiga nas pernas.Com design moderno e solado refor&ccedil;ado &eacute; um produto ideal para uso di&aacute;rio.Caracter&iacute;sticasMeia com Design Moderno e Social;Acabamento Sofisticado Canelado;Possui Calcanhar Anat&ocirc;mico e super Resistente;Prote&ccedil;&atilde;o antimicrobiana;Excelente elasticidade;Costura plana;Com compress&atilde;o graduada;Facilidade para cal&ccedil;ar.Indica&ccedil;&otilde;esPernas doloridas, cansadas e inchadas;Longos per&iacute;odos em p&eacute; ou sentado;Viagens de longa dist&acirc;ncia;Preven&ccedil;&atilde;o de Varizes;Preven&ccedil;&atilde;o de TVP (Trombose Venosa Profunda).Especifica&ccedil;&otilde;esCompress&atilde;o: 15-20 mmHg;Modelo: Panturrilha - 3/4;Ponteira: fechada;Comprimento: normal;Cor: Marrom;Tamanho: GMedir circunfer&ecirc;ncia do tornozeloNumera&ccedil;&atilde;o do cal&ccedil;ado (referente &agrave; medida de cal&ccedil;ados brasileiros).Composi&ccedil;&atilde;o: Poliamida: 85% / Elastano: 15%.ANVISA: 10103570001.As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113453,Meia 3/4 Select Comfort Premium 30-40mmHg Natural Aberta G1,Sigvaris,,7898270152290,0.0,0.0,"Meia de Compress&atilde;o Sigvaris Essencial Select Comfort Premium 30-40 mmHgNatural Ponteira Aberta - Tamanho G1A Meia de Compress&atilde;o Sigvaris Essencial Conforto SELECT COMFORT PREMIUM &eacute; revestida internamente com microfibra, que auxilia a transfer&ecirc;ncia da umidade da pele (suor) para o meio externo, oferecendo uma agrad&aacute;vel sensa&ccedil;&atilde;o clim&aacute;tica, al&eacute;m de tornar o produto mais sedoso, confort&aacute;vel e mais f&aacute;cil de cal&ccedil;ar.Eficaz para o tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves, moderadas e graves.COMO VESTIR SUA MEIAUtilize a sapatilha (quando houver) para Modelos ponteira abertaColoque a m&atilde;o dentro da meia e segure o tecido pr&oacute;ximo ao calcanharCom a outra m&atilde;o, vire a meia do avesso at&eacute; o ponto que voc&ecirc; est&aacute; segurandoCalce a meia no p&eacute; ajustando-a bem at&eacute; o calcanhar e v&aacute; desvirando a meia aos poucos, subindo-a na pernaFa&ccedil;a os ajustes finais, para que a meia fique sem dobras e bem ajustada &agrave; pernaRetire a sapatilha (quando houver e para modelos ponteira aberta)&nbsp;ESSENCIAL CONFORTO SELECT COMFORT PREMIUMPANTURRILHA&nbsp;PequenoM&eacute;dioGrandeExtra GrandeTornozeloCircunfer&ecirc;ncia (b)18-21 cm21-24 cm24-27 cm27-32 cmPanturrilhaCircunfer&ecirc;ncia (b)28-35 cm32-39 cm36-43 cm43-51 cmA-DComprimentoCurto29-34 cmNormal35-40 cmLongo41-46 cmCurto29-34 cmNormal35-40 cmLongo41-46 cmCurto29-34 cmNormal35-40 cmLongo41-46 cmCurtoNDNormal35-40 cmLongoAcima de 41 cmTamanhoP1P2P3M1M2M3G1G2G3GG1GG2GG3Benef&iacute;ciosTecnologia SIG-CLEANTecnologia que inibe o crescimento de bact&eacute;rias na meia e n&atilde;o sai na lavagem, garantindo mais seguran&ccedil;a e protegendo contra o mau odor.Tecnologia SIGVARIS GROUP que proporciona uma melhor sensa&ccedil;&atilde;o t&eacute;rmica durante o uso e em todas as esta&ccedil;&otilde;es do ano.Excelente ElasticidadeO Fio Lycra&reg; garante maior elasticidade e compress&atilde;o, garantindo maior conforto e facilidade ao cal&ccedil;ar.Variedade de ModelosMaior variedade de modelos do mercado, sendo mais de 180 combina&ccedil;&otilde;es. Tratamento personalizado e efic&aacute;cia garantida.Calcanhar Anat&ocirc;micoMelhor adapta&ccedil;&atilde;o e seguran&ccedil;a para os p&eacute;s.Indica&ccedil;&atilde;oSensa&ccedil;&atilde;o de peso e cansa&ccedil;o nas pernas;Varizes com tend&ecirc;ncia para edema;Tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves e moderadas;Ap&oacute;s tratamento escleroter&aacute;pico;P&oacute;s-operat&oacute;rio de varizes.ESPECIFICA&Ccedil;&Otilde;ESModeloPanturrilhaCorBegeTamanhoG1Comprimento29-34 cmCircunfer&ecirc;ncia do tornozelo24-27 cmCircunfer&ecirc;ncia da panturrilha36-43 cmTipo de ponteiraAbertaCompress&atilde;o30-40 mmHgComposi&ccedil;&atilde;oPoliamida: 72%;Elastano: 28%.ANVISA10103570001As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada. Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio. Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113448,Meia 3/4 Sigvaris Cotton Comfort 20-30mmHg Fechada Marrom G2,Sigvaris,,7898270040757,0.0,0.0,"Meia Panturrilha Cotton Comfort SigvarisIdeal para o uso di&aacute;rio.A SIGVARIS COTTON COMFORT &eacute; uma meia social desenvolvida especialmente para o p&uacute;blico masculino.Alia os efeitos ben&eacute;ficos das meias de compress&atilde;o 20-30 mmHg ao conforto e eleg&acirc;ncia.Eficaz para o tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves e moderadas.Caracter&iacute;sticasConfeccionada com fibras de Algod&atilde;o Eg&iacute;pcioConforto e Eleg&acirc;nciaCaracter&iacute;sticas hipoalerg&ecirc;nicasDesign SocialFibras de algod&atilde;o eg&iacute;pcio&nbsp;com maior resist&ecirc;ncia &agrave; forma&ccedil;&atilde;o de ""bolinhas""Algod&atilde;o eg&iacute;pcio, poliamida e elastano.Indica&ccedil;&otilde;esSensa&ccedil;&atilde;o de peso e fadiga nas pernas;Varizes durante a gravidez;Varizes com tend&ecirc;ncia para edema;Ap&oacute;s escleroterapia de pequenas veias;Veias varicosas mais evidentes durante a gravidez;Veias varicosas com edema leve;P&oacute;s-trombose venosa superficial e profunda;P&oacute;s escleroterapia, cirurgia venosa ou abla&ccedil;&atilde;o t&eacute;rmica;Insufici&ecirc;ncia venosa cr&ocirc;nica (IVC);Gest&atilde;o da &uacute;lcera venosa cicatrizada;Preven&ccedil;&atilde;o de TVP e edema;S&iacute;ndrome p&oacute;s-tromb&oacute;tica (SPT);Preven&ccedil;&atilde;o da SPT;Edema p&oacute;s-traum&aacute;tico.Especifica&ccedil;&otilde;esModelo: 3/4) - Panturrilha;Compress&atilde;o: 20-30mmHg;Ponteira: fechada;Cor: Marrom;Tamanho: G2 - medir tornozelo e panturrilha;Comprimento: Normal - at&eacute; 39cm.Composi&ccedil;&atilde;o:&nbsp;42% Algod&atilde;o / 40% Poliamida / 18% ElastanoANVISA:&nbsp;10103570007As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113508,Meia Masculina Elegância Urban - Sigvaris - Tam M - Preta,Sigvaris,,7898270017551,0.0,0.0,"Meia Masculina Eleg&acirc;ncia Urban SigvarisA Style Eleg&acirc;ncia Urban &eacute; uma meia social lisa, desenvolvida para o p&uacute;blico masculino.Confeccionada com microfibra, que facilita a transfer&ecirc;ncia da umidade da pele, promove sa&uacute;de &agrave;s pernas e alivia sintomas como: pernas doloridas e cansadas, tornozelos e p&eacute;s inchados.Com compress&atilde;o graduada de 15-20 mmHg, oferece aos homens preven&ccedil;&atilde;o de varizes, preven&ccedil;&atilde;o de edema postural e al&iacute;vio da sensa&ccedil;&atilde;o de peso e fadiga nas pernas.Com design moderno e solado refor&ccedil;ado &eacute; um produto ideal para uso di&aacute;rio.Caracter&iacute;sticasMeia com Design Moderno e Social;Acabamento Sofisticado Canelado;Possui Calcanhar Anat&ocirc;mico e super Resistente;Prote&ccedil;&atilde;o antimicrobiana;Excelente elasticidade;Costura plana;Com compress&atilde;o graduada;Facilidade para cal&ccedil;ar.Indica&ccedil;&otilde;esPernas doloridas, cansadas e inchadas;Longos per&iacute;odos em p&eacute; ou sentado;Viagens de longa dist&acirc;ncia;Preven&ccedil;&atilde;o de Varizes;Preven&ccedil;&atilde;o de TVP (Trombose Venosa Profunda).Especifica&ccedil;&otilde;esCompress&atilde;o: 15-20 mmHg;Modelo: Panturrilha - 3/4;Ponteira: fechada;Comprimento: normal;Cor: Preta;Tamanho: MMedir circunfer&ecirc;ncia do tornozeloNumera&ccedil;&atilde;o do cal&ccedil;ado (referente &agrave; medida de cal&ccedil;ados brasileiros).Composi&ccedil;&atilde;o: Poliamida: 85% / Elastano: 15%.ANVISA: 10103570001.As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113533,Meia 3/4 Sigvaris Cotton Comfort 20-30mmHg Fechada Marrom P3,Sigvaris,,7898270040726,0.0,0.0,"Meia Panturrilha Cotton Comfort SigvarisIdeal para o uso di&aacute;rio.A SIGVARIS COTTON COMFORT &eacute; uma meia social desenvolvida especialmente para o p&uacute;blico masculino.Alia os efeitos ben&eacute;ficos das meias de compress&atilde;o 20-30 mmHg ao conforto e eleg&acirc;ncia.Eficaz para o tratamento das doen&ccedil;as venosas e linf&aacute;ticas com manifesta&ccedil;&otilde;es leves e moderadas.Caracter&iacute;sticasConfeccionada com fibras de Algod&atilde;o Eg&iacute;pcioConforto e Eleg&acirc;nciaCaracter&iacute;sticas hipoalerg&ecirc;nicasDesign SocialFibras de algod&atilde;o eg&iacute;pcio&nbsp;com maior resist&ecirc;ncia &agrave; forma&ccedil;&atilde;o de ""bolinhas""Algod&atilde;o eg&iacute;pcio, poliamida e elastano.Indica&ccedil;&otilde;esSensa&ccedil;&atilde;o de peso e fadiga nas pernas;Varizes durante a gravidez;Varizes com tend&ecirc;ncia para edema;Ap&oacute;s escleroterapia de pequenas veias;Veias varicosas mais evidentes durante a gravidez;Veias varicosas com edema leve;P&oacute;s-trombose venosa superficial e profunda;P&oacute;s escleroterapia, cirurgia venosa ou abla&ccedil;&atilde;o t&eacute;rmica;Insufici&ecirc;ncia venosa cr&ocirc;nica (IVC);Gest&atilde;o da &uacute;lcera venosa cicatrizada;Preven&ccedil;&atilde;o de TVP e edema;S&iacute;ndrome p&oacute;s-tromb&oacute;tica (SPT);Preven&ccedil;&atilde;o da SPT;Edema p&oacute;s-traum&aacute;tico.Especifica&ccedil;&otilde;esModelo: 3/4) - Panturrilha;Compress&atilde;o: 20-30mmHg;Ponteira: fechada;Cor: Marrom;Tamanho: P3 - medir tornozelo e panturrilha;Comprimento: Longa - maior que 39cm.Composi&ccedil;&atilde;o:&nbsp;42% Algod&atilde;o / 40% Poliamida / 18% ElastanoANVISA:&nbsp;10103570007As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
sp-113517,Meia Masculina Elegância Urban - Sigvaris - Tam G - Preta,Sigvaris,,7898270017582,0.0,0.0,"Meia Masculina Eleg&acirc;ncia Urban SigvarisA Style Eleg&acirc;ncia Urban &eacute; uma meia social lisa, desenvolvida para o p&uacute;blico masculino.Confeccionada com microfibra, que facilita a transfer&ecirc;ncia da umidade da pele, promove sa&uacute;de &agrave;s pernas e alivia sintomas como: pernas doloridas e cansadas, tornozelos e p&eacute;s inchados.Com compress&atilde;o graduada de 15-20 mmHg, oferece aos homens preven&ccedil;&atilde;o de varizes, preven&ccedil;&atilde;o de edema postural e al&iacute;vio da sensa&ccedil;&atilde;o de peso e fadiga nas pernas.Com design moderno e solado refor&ccedil;ado &eacute; um produto ideal para uso di&aacute;rio.Caracter&iacute;sticasMeia com Design Moderno e Social;Acabamento Sofisticado Canelado;Possui Calcanhar Anat&ocirc;mico e super Resistente;Prote&ccedil;&atilde;o antimicrobiana;Excelente elasticidade;Costura plana;Com compress&atilde;o graduada;Facilidade para cal&ccedil;ar.Indica&ccedil;&otilde;esPernas doloridas, cansadas e inchadas;Longos per&iacute;odos em p&eacute; ou sentado;Viagens de longa dist&acirc;ncia;Preven&ccedil;&atilde;o de Varizes;Preven&ccedil;&atilde;o de TVP (Trombose Venosa Profunda).Especifica&ccedil;&otilde;esCompress&atilde;o: 15-20 mmHg;Modelo: Panturrilha - 3/4;Ponteira: fechada;Comprimento: normal;Cor: Preta;Tamanho: GMedir circunfer&ecirc;ncia do tornozeloNumera&ccedil;&atilde;o do cal&ccedil;ado (referente &agrave; medida de cal&ccedil;ados brasileiros).Composi&ccedil;&atilde;o: Poliamida: 85% / Elastano: 15%.ANVISA: 10103570001.As cores apresentadas no site s&atilde;o meramente ilustrativas e podem ou n&atilde;o corresponder com exatid&atilde;o &agrave; tonalidade aplicada.Para mais informa&ccedil;&otilde;es sobre manuseio e cuidados quanto ao uso do produto, consulte o Manual do Usu&aacute;rio.Imagem meramente ilustrativa e a descri&ccedil;&atilde;o do produto &eacute; de responsabilidade do fabricante."
