EAN,SKU,Nome,Marca,Descrição,Farmácia,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Cidade,Região
8903855073125,238378,Cloridrato de Venlafaxina 150mg Torrent Genérico Caixa 30 Cápsulas Liberação Prolongada,TORRENT DO BRASIL LT,"O cloridrato de venlafaxina deve ser administrado com alimentos, aproximadamente no mesmo horário todos os dias. As cápsulas devem ser tomadas inteiras com algum líquido e não devem ser divididas, trituradas, mastigadas ou dissolvidas, ou podem ser administradas cuidadosamente abrindo-se a cápsula e espalhando todo o conteúdo em uma colher de purê de maçã. Esta mistura de medicamento e alimento deve ser engolida imediatamente sem mastigar e deve ser seguida de um copo de água para assegurar que você engoliu todo o medicamento.",Farma Conde,163.47,163.47,0.0,São Paulo,Sudeste
8903855067841,284958,Rosucor 5mg Caixa 60 Comprimidos Revestidos,TORRENT DO BRASIL LT,ROSUCOR 5MG CAIXA 60 COMP REVEST,Farma Conde,64.28,57.99,0.1,São Paulo,Sudeste
7896094999978,906271,Dramin B6 Caixa 30 Comprimidos Revestidos,Dramin,Dramin B6 30comp,Farma Conde,24.29,22.39,0.08,São Paulo,Sudeste
7896094922075,31880,Dramin B6 Solução Oral Gotas Frasco 30ml,Dramin,Dramin B6 30ml,Farma Conde,23.17,22.29,0.04,São Paulo,Sudeste
7896094999411,148601,Dramin 50mg Caixa 10 Cápsulas Gelatinosas,Dramin,Dramin Capsgel 50mg Caixa 10 Capsúlas,Farma Conde,19.73,15.99,0.19,São Paulo,Sudeste
7896094999503,210682,Dramin Capsgel 50mg Blíster 10 Cápsulas,Dramin,"Dramin Capsgel 50Mg, Blíster Com 10 Cápsulas Moles",Farma Conde,18.78,16.49,0.12,São Paulo,Sudeste
7896094922068,165274,Dramin 25mg Caixa 10 Cápsulas Gelatinosas,Dramin,Dramin Capsgel 25mg,Farma Conde,18.08,16.7,0.08,São Paulo,Sudeste
7896641803697,36632,Dramin B6 Injetável 1 Ampola 1ml,Dramin,Dramin B6 1X1Ml,Farma Conde,3.12,2.84,0.09,São Paulo,Sudeste
7896026301428,72785,Buscopan Composto Caixa 20 Comprimidos Revestidos,Buscopan,"Buscopan Composto possui ação antiespasmódica, agindo sobre as contrações dolorosas e aliviando de forma rápida e prolongada as cólicas, dores e desconfortos abdominais. Possui também importante propriedade analgésica, o que faz com que diminua a percepção da dor. O medicamento faz efeito logo depois de tomado e seu efeito dura por 6 a 8 horas.

O Buscopan Composto é indicado para o tratamento dos sintomas de cólicas intestinais, estomacais, urinárias, das vias biliares, dos órgãos sexuais femininos e menstruais.",Farma Conde,24.29,18.9,0.22,São Paulo,Sudeste
7896094930001,51581,Buscopan Gotas Frasco 20ml,Buscopan,"BUSCOPAN é indicado para tratamento dos sintomas de cólicas gastrintestinais (estômago e intestinos), cólicas e movimentos involuntários anormais das vias biliares e cólicas dos órgãos sexuais e urinários.",Farma Conde,22.32,18.3,0.18,São Paulo,Sudeste
7896094922242,276337,Buscopan Composto Blíster 4 Comprimidos,Buscopan,BUSCOPAN COMPOSTO 4S,Farma Conde,5.91,5.45,0.08,São Paulo,Sudeste
7896026300308,3004,Buscopan 10mg Caixa 20 Drágeas,Buscopan,"BUSCOPAN COMPOSTO é indicado para o tratamento dos sintomas de cólicas intestinais, estomacais, urinárias, das vias biliares, dos órgãos sexuais femininos e menstruais. ""NÃO USE ESTE MEDICAMENTO DURANTE A GRAVIDEZ E EM CRIANÇAS MENORES DE TRÊS MESES DE IDADE.""",Farma Conde,22.32,18.3,0.18,São Paulo,Sudeste
7795304000131,3038,Buscopan Composto Injetável 3 Ampolas 5ml,Buscopan,BUSCOPAN CPTO 3X5ML,Farma Conde,20.57,20.57,0.0,São Paulo,Sudeste
7896026302333,859918,Buscopan 20mg Injetável 5 Ampolas 1ml,Buscopan,"BUSCOPAN é indicado para tratamento dos sintomas de cólicas gastrintestinais (estômago e intestinos), cólicas e movimentos involuntários anormais das vias biliares e cólicas dos órgãos sexuais e urinários.",Farma Conde,14.83,14.2,0.04,São Paulo,Sudeste
7896261006850,851501,Ritalina LA 20mg Caixa 30 Cápsulas de Liberação Prolongada,Ritalina,RITALINA LA 20MG 30S NOVAR A3,Farma Conde,349.37,257.9,0.26,São Paulo,Sudeste
7896261017306,864645,Ritalina 10mg Caixa 60 Comprimidos,Ritalina,RITALINA 10MG 60S NOVARTIS A3,Farma Conde,102.71,88.3,0.14,São Paulo,Sudeste
7896261017177,75804,Ritalina LA 10mg Caixa 30 Cápsulas de Liberação Prolongada,Ritalina,RITALINA LA 10MG 30S NOVAR A3,Farma Conde,131.06,101.6,0.22,São Paulo,Sudeste
7896261018754,142885,Ritalina 10mg Caixa 30 Comprimidos,Ritalina,RITALINA 10MG 30S A3 NOVARTIS,Farma Conde,51.39,45.9,0.11,São Paulo,Sudeste
7896261006874,849703,Ritalina LA 40mg Caixa 30 Cápsulas de Liberação Prolongada,Ritalina,RITALINA LA 40MG 30S NOVAR A3,Farma Conde,385.14,240.1,0.38,São Paulo,Sudeste
7896261006867,793976,Ritalina LA 30mg Caixa 30 Cápsulas de Liberação Prolongada,Ritalina,RITALINA LA 30MG 30S NOVAR A3,Farma Conde,366.86,366.86,0.0,São Paulo,Sudeste
426047720739,24281,Losec Mups 20mg Caixa 14 Comprimidos Revestidos,Losec,LOSEC MUPS 20MG 14S ASTRAZENE,Farma Conde,230.91,190.2,0.18,São Paulo,Sudeste
4260747720746,10488,Losec Mups 10mg Caixa 14 Comprimidos Revestidos,Losec,LOSEC MUPS 10MG 14S ASTRAZENE,Farma Conde,135.05,113.4,0.16,São Paulo,Sudeste
4260747720753,144402,Losec Mups 20mg Caixa 28 Comprimidos Revestidos,Losec,"É indicado para tratar certas condições em que haja muita produção de ácido no estômago. É usado para tratar úlceras gástricas (estômago) e duodenais (intestino), e o refluxo gastro-esofágico (quando o suco gástrico do estômago volta para o esôfago).",Farma Conde,461.85,406.8,0.12,São Paulo,Sudeste
7896206407834,144394,Losec Mups 10mg Caixa 28 Comprimidos Revestidos,Losec,"É indicado para tratar certas condições em que haja muita produção de ácido no estômago. É usado para tratar úlceras gástricas (estômago) e duodenais (intestino), e o refluxo gastro-esofágico (quando o suco gástrico do estômago volta para o esôfago).",Farma Conde,270.09,270.09,0.0,São Paulo,Sudeste
7896206401399,47894,Losec Mups 40mg Caixa 7 Comprimidos Revestidos,Losec,LOSEC MUPS 40MG 7S ASTRAZENEC,Farma Conde,230.92,230.92,0.0,São Paulo,Sudeste
7894164006755,284265,Hidróxido de Alumínio 6% Airela Sabor Hortelã Suspensão de Oral Frasco 100ml,AIERELA IND. FARMACE,Agite antes de usar.,Farma Conde,18.07,14.24,0.21,São Paulo,Sudeste
7894164008117,285254,Alyviazes 400mg Caixa 10 Cápsulas Gelatinosas,AIERELA IND. FARMACE,ALYVIAZES 400MG CAIXA 10 CAPSULAS GELAT,Farma Conde,45.42,8.49,0.81,São Paulo,Sudeste
7894164009473,284505,"Hidrali Sabor Guaraná 4 Envelopes 27,9g",AIERELA IND. FARMACE,"Dissolver o conteúdo do envelope em 250 mL de água previamente filtrada e/ou fervida e esfriada e administrar com frequência ao paciente. Após o preparo, a solução deve ser mantida em recipiente tampado, em temperatura ambiente (entre 15ºC e 30ºC). Esta solução pode ser usada por 24 horas. Após este período, o restante da solução deve ser desprezada e, se necessário, nova solução deve ser preparada. Cloreto de Potássio + Cloreto de Sódio + Citrato de Sódio + Glicose deve ser administrado, após diluição, por via oral, com uma colher, copo ou mamadeira, dependendo da idade do paciente.",Farma Conde,33.96,22.9,0.33,São Paulo,Sudeste
7894164009497,284521,"Hidrali Sabor Tuti Frutti 4 Envelopes 27,9g",AIERELA IND. FARMACE,"Dissolver o conteúdo do envelope em 250 mL de água previamente filtrada e/ou fervida e esfriada e administrar com frequência ao paciente. Após o preparo, a solução deve ser mantida em recipiente tampado, em temperatura ambiente (entre 15ºC e 30ºC). Esta solução pode ser usada por 24 horas. Após este período, o restante da solução deve ser desprezada e, se necessário, nova solução deve ser preparada. Cloreto de Potássio + Cloreto de Sódio + Citrato de Sódio + Glicose deve ser administrado, após diluição, por via oral, com uma colher, copo ou mamadeira, dependendo da idade do paciente.",Farma Conde,33.96,22.9,0.33,São Paulo,Sudeste
7894164009503,284497,"Hidrali Sabor Água de Coco 4 Envelopes 27,9g",AIERELA IND. FARMACE,"Dissolver o conteúdo do envelope em 250 mL de água previamente filtrada e/ou fervida e esfriada e administrar com frequência ao paciente. Após o preparo, a solução deve ser mantida em recipiente tampado, em temperatura ambiente (entre 15ºC e 30ºC). Esta solução pode ser usada por 24 horas. Após este período, o restante da solução deve ser desprezada e, se necessário, nova solução deve ser preparada. Cloreto de Potássio + Cloreto de Sódio + Citrato de Sódio + Glicose deve ser administrado, após diluição, por via oral, com uma colher, copo ou mamadeira, dependendo da idade do paciente.",Farma Conde,33.96,22.9,0.33,São Paulo,Sudeste
7894164008339,284273,Laclize 10.000 FCC 30 Comprimidos,AIERELA IND. FARMACE,Recomenda-se consumir 01 comprimido antes da ingestão de alimentos lácteos. A dose deverá ser ajustada às necessidades de suplementação a lactase.,Farma Conde,167.99,69.5,0.59,São Paulo,Sudeste
7893454714813,255794,Culturelle Saúde Digestiva 30 Cápsulas Vegetais,Culturelle,CULTURELLE PROBIOT SD 30S,Farma Conde,215.59,190.99,0.11,São Paulo,Sudeste
7893454714806,255786,Culturelle Saúde Digestiva 10 Cápsulas Vegetais,Culturelle,CULTURELLE PROBIOT SD 10S,Farma Conde,87.99,76.59,0.13,São Paulo,Sudeste
7893454714745,247650,Culturelle Júnior 10 Comprimidos Mastigáveis,Culturelle,Culturelle Probiot Jr 10s,Farma Conde,72.59,55.37,0.24,São Paulo,Sudeste
7893454714752,269514,Culturelle Júnior Caixa 30 Cápsulas Vegetais,Culturelle,"É recomendável o consumo de 1 comprimido mastigável, 2 vezes ao dia.",Farma Conde,193.59,175.99,0.09,São Paulo,Sudeste
7893454714776,247668,"Culturelle Júnior 6 Sachês 1,2g",Culturelle,Culturelle Probiot Jr 6saches,Farma Conde,45.09,37.99,0.16,São Paulo,Sudeste
7893454714783,273904,"Culturelle Júnior 30 Sachês 1,2g",Culturelle,CULTURELLE PROBIOT JR 30SACHES,Farma Conde,210.09,190.99,0.09,São Paulo,Sudeste
7891268104004,24976,Feldene SL 20mg Caixa 10 Comprimidos Orodispersíveis,Feldene,"Feldene (piroxicam) é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica, tais como: artrite reumatoide (inflamação crônica das articulações – ""juntas"" – causada por reação autoimune, situação em que o sistema de defesa agride por engano o próprio corpo), osteoartrite (processo de lesão das juntas), espondilite anquilosante (artrite da coluna vertebral que leva a um processo de rigidez), distúrbios musculoesqueléticos agudos (que afetam músculos, tendões ou ligamentos), gota aguda (artrite associada a deposição de cristais de ácido úrico nas articulações, juntas), dor pós-operatória e pós-traumática (pós-lesões por impacto) e para o tratamento da dismenorreia primária (cólica menstrual) em pacientes maiores de 12 anos. Também é indicado por sua ação analgésica (redução ou desaparecimento da dor).",Farma Conde,89.24,77.8,0.13,São Paulo,Sudeste
7891268144086,810408,Feldene 20mg Caixa 10 Cápsulas,Feldene,"Feldene® (piroxicam) cápsula é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica",Farma Conde,41.89,37.1,0.11,São Paulo,Sudeste
7891268144024,16287,Feldene 20mg Caixa 15 Cápsulas,Feldene,"Feldene® (piroxicam) cápsula é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica",Farma Conde,64.41,58.7,0.09,São Paulo,Sudeste
7891268144123,38240,Feldene 20mg Caixa 10 Supositórios,Feldene,"Feldene® (piroxicam) cápsula é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica",Farma Conde,43.13,43.13,0.0,São Paulo,Sudeste
7891268144048,16279,Feldene 20mg Caixa 10 Comprimidos Solúveis,Feldene,"Feldene® (piroxicam) cápsula é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica",Farma Conde,44.46,44.46,0.0,São Paulo,Sudeste
7891268144055,59154,Feldene 40mg Injetável Intamuscular 2 Ampolas 2ml,Feldene,"Feldene® IM (piroxicam) solução injetável para uso intramuscular é um anti-inflamatório não esteroide (AINE), indicado para uma variedade de condições que requeiram atividade anti-inflamatória e/ou analgésica",Farma Conde,37.46,37.46,0.0,São Paulo,Sudeste
7898623356689,249607,Cetoconazol Concare Shampoo Frasco 100ml,Concare,Auxilia no controle da oleosidade do couro cabeludo.,Farma Conde,28.8,17.9,0.38,São Paulo,Sudeste
7898623354586,216051,Pasta D'água Concare 80g,Concare,Pasta D'agua Concare 80g,Farma Conde,27.14,16.55,0.39,São Paulo,Sudeste
7898623359284,278713,Bicarbonato de Sódio Concare,Concare,"Dissolver uma pequena quantidade do produto com pouca água até que se forme uma pasta. Aplicar com o auxílio da escova dental, escovando os dentes por cerca de 2 minutos para a remoção de placas. Enxaguar.",Farma Conde,10.59,8.9,0.16,São Paulo,Sudeste
7898623356320,242644,Óleo de Rícino Concare 30ml,Concare,Oleo De Ricino 30ml Concare,Farma Conde,7.8,6.9,0.12,São Paulo,Sudeste
7898623352742,185868,Bicarbonato de Sódio Concare 100g,Concare,Bicarbonato Sodio 100g Concare,Farma Conde,11.97,10.59,0.12,São Paulo,Sudeste
7898623355095,225870,Sal Amargo Concare 30g,Concare,"Recomendação de Ingestão Diária: Ingerir até 2,0g de Sulfato de Magnésio por dia.

Gestantes, nutrizes (mulheres que amamentam) e crianças até 3 (três) anos, somente devem consumir este produto sob orientação de nutricionistas ou médico.",Farma Conde,5.71,5.05,0.12,São Paulo,Sudeste
7895296092326,48322,"Carvedilol 3,125mg Nova Química Genérico Caixa 30 Comprimidos",Nova Química,"CARVEDILOL NOVAQ. 3,125MG 30S",Farma Conde,44.33,28.6,0.35000000000000003,São Paulo,Sudeste
7895296288019,94888,Simeticona 75mg/ml Nova Química Gotas Frasco 15ml,Nova Química,SIMETICONA NOVAQ 75MG 15ML,Farma Conde,20.42,15.34,0.25,São Paulo,Sudeste
7895296270014,94458,"Cetoconazol 20mg + Dipropionato de Betametasona 0,64mg + Sulfato de Neomicina 2,5mg Nova Química Genérico Creme Dermatológico 30g",Nova Química,CETOCON+BETA+NEO NOVAQ CREME,Farma Conde,39.25,28.4,0.28,São Paulo,Sudeste
7895296287012,94466,"Cetoconazol 20mg + Dipropionato de Betametasona 0,64mg + Sulfato de Neomicina 2,5mg Nova Química Genérico Pomada Dermatológica 30g",Nova Química,CETOCON+BETA+NEO NOVAQ PDA,Farma Conde,36.84,26.9,0.27,São Paulo,Sudeste
7895296210324,94854,"Propionato de Clobetasol 0,5mg/g Nova Química Genérico Creme Dermatológico 30g",Nova Química,PROP CLOBETASOL NOVAQ CR 30GR,Farma Conde,28.93,21.5,0.26,São Paulo,Sudeste
7895296277051,94540,Deflazacorte 6mg Nova Química Genérico Caixa 20 Comprimidos,Nova Química,O deflazacorte é um glicocorticoide que possui ação antiinflamatória e imunossupressora.,Farma Conde,55.48,38.4,0.31,São Paulo,Sudeste
7895296211062,862367,Cloridrato de Diltiazem 30mg Nova Química Genérico Caixa 50 Comprimidos,Nova Química,Cloridrato De Diltiazem 30mg Caixa 50 Comp,Farma Conde,23.43,17.2,0.27,São Paulo,Sudeste
7895296286022,94839,Prednisona 5mg Nova Química Genérico Caixa 20 Comprimidos,Nova Química,Prednisona 5 Mg 20 Comprimidos Genérico,Farma Conde,17.87,14.2,0.21,São Paulo,Sudeste
7892940628191,45617,Fenofibrato 200mg Nova Química Genérico Caixa 30 Cápsulas,Nova Química,Fenofibrato 200mg Caixa 30 Cápsulas,Farma Conde,109.13,82.0,0.25,São Paulo,Sudeste
7895296271011,94243,Acebrofilina 5mg/ml Nova Química Genérico Xarope Infantil Frasco 120ml,Nova Química,"A acebrofilina é indicada para o tratamento da obstrução dos brônquios, controle e a regulação do muco (catarro) das vias respiratórias e a expectoração do muco das vias respiratórias (eliminação do catarro).",Farma Conde,26.1,20.7,0.21,São Paulo,Sudeste
7895296089098,95026,Quetiapina 100mg Nova Química Genérico Caixa 30 Comprimidos Revestidos,Nova Química,QUETIAPINA 100MG 30S NOVAQ C1,Farma Conde,426.94,91.28,0.79,São Paulo,Sudeste
7895296092180,38026,"Carvedilol 12,5mg Nova Química Genérico Caixa 30 Comprimidos",Nova Química,"CARVEDILOL NOVAQ. 12,5MG 30S",Farma Conde,59.44,20.99,0.65,São Paulo,Sudeste
7895296272018,862417,Glibenclamida 5mg Nova Química Genérico Caixa 30 Comprimidos,Nova Química,GLIBENCLAMIDA NOVAQ 5MG 30S,Farma Conde,14.09,7.99,0.43,São Paulo,Sudeste
7895296271035,94235,Acebrofilina 10mg/ml Nova Química Genérico Xarope Adulto Frasco 120ml,Nova Química,"A acebrofilina é indicada para o tratamento da obstrução dos brônquios, controle e a regulação do muco (catarro) das vias respiratórias e a expectoração do muco das vias respiratórias (eliminação do catarro).",Farma Conde,36.9,28.7,0.22,São Paulo,Sudeste
7895296365017,176529,Bissulfato de Clopidogrel 75mg Nova Química Genérico Caixa 28 Comprimidos Revestidos,Nova Química,CLOPIDOGREL NOV 75MG 28S,Farma Conde,67.38,43.8,0.35000000000000003,São Paulo,Sudeste
7895296240109,197624,Tadalafila 20mg Nova Química Genérico Caixa 4 Comprimidos Revestidos,Nova Química,TADALAFILA 20MG 4S NOVAQ,Farma Conde,31.57,19.59,0.38,São Paulo,Sudeste
7895296444026,213884,Hemitartarato de Zolpidem 10mg Nova Química Genérico Caixa 30 Comprimidos Revestidos,Nova Química,TART.ZOLPIDEM 10MG 30S NQ B1,Farma Conde,74.28,40.2,0.46,São Paulo,Sudeste
7895296280204,94979,Alprazolam 2mg Nova Química Genérico Caixa 30 Comprimidos,Nova Química,ALPRAZOLAM NOVAQ 2MG 30S B1,Farma Conde,75.79,35.6,0.53,São Paulo,Sudeste
7895296210546,94433,"Cetoconazol 20mg + Dipropionato de Betametasona 0,5mg Nova Química Genérico Pomada Dermatológico 30g",Nova Química,CETOCONAZOL+BETA NOVAQ PDA,Farma Conde,35.16,25.6,0.27,São Paulo,Sudeste
7895296274012,94821,Paracetamol Nova Química Genérico Gotas Frasco 15ml,Nova Química,PARACETAMOL NOVAQ GTS 15ML,Farma Conde,13.89,5.55,0.6000000000000001,São Paulo,Sudeste
5702150143006,238394,Lexapro 20mg Caixa 30 Comprimidos Revestidos,Lexapro,LEXAPRO 20MG 30S LUNDBECK C1,Farma Conde,453.54,391.9,0.14,São Paulo,Sudeste
5702157150809,750547,Lexapro 10mg Caixa 28 Comprimidos Revestidos,Lexapro,LEXAPRO 10MG 28S LUNDBECK C1,Farma Conde,345.05,345.05,0.0,São Paulo,Sudeste
5702150142948,230920,Lexapro 10mg Caixa 30 Comprimidos Revestidos,Lexapro,LEXAPRO 10MG 30S CPR C1,Farma Conde,258.78,199.6,0.23,São Paulo,Sudeste
5702157151905,46052,Lexapro 15mg Caixa 28 Comprimidos Revestidos,Lexapro,LEXAPRO 15MG 28S LUNDBECK C1,Farma Conde,414.01,414.01,0.0,São Paulo,Sudeste
5702157141326,11247,Lexapro 20mg /ml Gotas Frasco 15ml,Lexapro,LEXAPRO 20MG 15ML LUNDBECK C1,Farma Conde,289.2,239.6,0.17,São Paulo,Sudeste
5702150142986,218503,Lexapro 15mg Caixa 30 Comprimidos Revestidos,Lexapro,LEXAPRO 15MG 30S LUNDBECK C1,Farma Conde,310.35,237.7,0.23,São Paulo,Sudeste
5702157152452,924019,Lexapro 20mg Caixa 28 Comprimidos Revestidos,Lexapro,LEXAPRO 20MG 28S LUNDBECK C1,Farma Conde,655.41,655.41,0.0,São Paulo,Sudeste
7898146821633,19984,Succinato de Sumatriptana 50mg Biolab Genérico Caixa 2 Comprimidos Revestidos,Biolab,Succinato de sumatriptana comprimidos revestidos é indicado para o tratamento e alívio agudo das crises de enxaqueca já instaladas. Não use o medicamento para prevenir o aparecimento de crises de enxaqueca em pacientes adultos.,Farma Conde,27.12,19.99,0.26,São Paulo,Sudeste
7896112403456,274902,Carbonato de Lítio 300mg Biolab Genérico Caixa 60 Comprimidos,Biolab,CARB.DE LITIO 300MG 60S BIOLAB,Farma Conde,34.9,26.4,0.24,São Paulo,Sudeste
7896112401230,211268,Ácido Valproico 250mg Biolab Genérico Caixa 25 Comprimidos,Biolab,ACIDO VALPROICO 250MG 25S C1,Farma Conde,19.74,14.7,0.26,São Paulo,Sudeste
7896112401193,249474,Ciprofibrato 100mg Biolab Genérico Caixa 30 Comprimidos,Biolab,Ciprofibrato 100mg com 30 comprimidos,Farma Conde,55.27,31.69,0.43,São Paulo,Sudeste
7898146821640,45542,Succinato de Sumatriptana 100mg Biolab Genérico Caixa 2 Comprimidos Revestidos,Biolab,Succinato de sumatriptana comprimidos revestidos é indicado para o tratamento e alívio agudo das crises de enxaqueca já instaladas. Não use o medicamento para prevenir o aparecimento de crises de enxaqueca em pacientes adultos.,Farma Conde,53.75,33.3,0.38,São Paulo,Sudeste
7896112401247,211250,Valproato de Sódio 500mg Biolab Genérico Caixa 50 Comprimidos,Biolab,VALPROATO SOD BIOL 500MG 50 C1,Farma Conde,59.85,44.3,0.26,São Paulo,Sudeste
7896112401315,281931,Mononitrato de Isossorbida 20mg BioLab Genérico Caixa 30 Comprimidos,Biolab,MON.ISOSSORBIDA BIOLAB 20MG 30S,Farma Conde,12.42,10.1,0.19,São Paulo,Sudeste
7896112401407,229112,"Noretisterona 0,35mg Biolab Genérico Caixa 35 Comprimidos",Biolab,"Este produto (assim como todos os contraceptivos orais) é usado para prevenir a gravidez. Não protege contra a infecção pelo vírus HIV (vírus da AIDS) ou outras doenças sexualmente transmissíveis. Leia atentamente as informações a seguir antes de iniciar o tratamento.

As pílulas devem ser tomadas todos os dias, por via oral, sempre na mesma hora. Cada vez que você toma a pílula atrasada, e especialmente se você se esquecer de tomá-la, você corre o risco de ficar grávida. A administração deve ser contínua, não deve haver intervalos entre uma cartela e outra. Tenha sempre a próxima embalagem de noretisterona pronta para uso. Comece a próxima embalagem de pílulas no dia seguinte ao término da última embalagem. Você deve começar a tomar a primeira pílula no primeiro dia da menstruação. Não inicie o tratamento com este produto, sem prescrição médica. Para trocar de pílulas anticoncepcionais, consulte seu médico.",Farma Conde,9.99,8.39,0.16,São Paulo,Sudeste
7898146824061,190389,Paracetamol 500mg + Codeína 30mg Biolab Genérico Caixa 24 Comprimidos,Biolab,PARACET+CODEINA 30MG 24S ACTA C1,Farma Conde,47.0,35.8,0.24,São Paulo,Sudeste
7899551307743,190397,Paracetamol 500mg + Codeína 30mg Biolab Genérico Caixa 36 Comprimidos,Biolab,PARACET+CODEINA 30MG 36 ACT C1,Farma Conde,70.31,70.31,0.0,São Paulo,Sudeste
7898146825358,17459,Quetiapina 100mg Biolab Genérico Caixa 30 Comprimidos Revestidos,Biolab,QUETIAPINA 100MG 30S ARROW C1,Farma Conde,133.0,90.75,0.32,São Paulo,Sudeste
7899551305572,274712,Bromidrato de Galantantina 16mg Biolab Genérico Caixa 30 Cápsulas de Liberação Prolongada,Biolab,BROMIDRATO GALANT 16MG 30S C1,Farma Conde,249.05,236.5,0.05,São Paulo,Sudeste
7898146820865,20198,Lamotrigina 100mg Biolab Genérico Caixa 30 Comprimidos,Biolab,LAMOTRIGINA 100MG 30S ARR C1,Farma Conde,69.29,65.8,0.05,São Paulo,Sudeste
7898146820582,125872,Gabapentina 300mg Biolab Genérico Caixa 30 Cápsulas,Biolab,GABAPENTINA EROW 300MG 30S C1,Farma Conde,83.05,83.05,0.0,São Paulo,Sudeste
7898146823804,917633,Paracetamol 500mg + Codeína 30mg Biolab Genérico Caixa 12 Comprimidos,Biolab,PARACET+CODEINA 30MG 12S ARR C1,Farma Conde,23.67,23.67,0.0,São Paulo,Sudeste
7898146826614,189191,Ibandronato de Sódio 150mg Biolab Genérico Caixa 1 Comprimidos,Biolab,"Ibandronato de sódio é indicado para o tratamento da osteoporose (enfraquecimento dos ossos) pósmenopausa, com a finalidade de reduzir o risco de fraturas vertebrais.",Farma Conde,83.83,59.7,0.29,São Paulo,Sudeste
7899551305466,281576,Galantamina 8mg Biolab Genérico Caixa 30 Cápsulas de Liberação Prolongada,Biolab,GALANTAMINA BIOLAB 8MG 30CAPS,Farma Conde,222.64,222.64,0.0,São Paulo,Sudeste
7899551303868,190371,Cloridrato de Nebivolol 5mg Biolab Genérico Caixa 30 Comprimidos,Biolab,Cloridrato De Nebivolol 5mg Cx 30 Comp,Farma Conde,50.83,50.83,0.0,São Paulo,Sudeste
7898146823460,242875,Risperidona 3mg Biolab Genérico Caixa 30 Comprimidos,Biolab,RISPERIDONA BIOL 3MG 30S C1,Farma Conde,35.14,35.14,0.0,São Paulo,Sudeste
7898146827758,249433,"Olanzapina 2,5mg Biolab Genérico Caixa 30 Comprimidos Revestidos",Biolab,"OLANZAPINA 2,5MG 30S BIOL C1",Farma Conde,78.28,38.8,0.5,São Paulo,Sudeste
7891721020940,12047,Floratil 200mg Caixa 6 Cápsulas,Floratil,Floratil® está indicado como auxiliar no tratamento de diarreias de diferentes causas e na restauração da flora intestinal.,Farma Conde,46.72,43.5,0.07,São Paulo,Sudeste
7891721026546,158204,Floratil AT 250mg Pó para Solução Oral Caixa 10 Sachês,Floratil,Floratil At 250mg 10 Saches,Farma Conde,73.82,69.99,0.05,São Paulo,Sudeste
7891721000126,14126,Floratil 200mg Pó para Solução Oral Caixa 4 Sachês 1g,Floratil,Floratil está indicado como auxiliar no tratamento de diarreias de diferentes causas e na restauração da flora intestinal.,Farma Conde,36.68,35.9,0.02,São Paulo,Sudeste
7891721026478,158196,Floratil AT 250mg Caixa 10 Cápsulas,Floratil,"Floratil AT está indicado na prevenção da diarreia causada por antibióticos e como auxiliar no tratamento da diarreia causada pelo micróbio Clostridium difficile, em decorrência do uso de antibióticos.",Farma Conde,73.82,69.99,0.05,São Paulo,Sudeste
7891721000119,54577,Floratil 100mg Caixa 12 Cápsulas,Floratil,Floratil está indicado como auxiliar no tratamento de diarreias de diferentes causas e na restauração da flora intestinal.,Farma Conde,52.79,51.39,0.03,São Paulo,Sudeste
7891721001970,111757,Floratil 200mg Pó para Solução Oral Caixa 6 Sachês 1g,Floratil,Floratil está indicado como auxiliar no tratamento de diarreias de diferentes causas e na restauração da flora intestinal.,Farma Conde,46.72,42.9,0.08,São Paulo,Sudeste
7891721019067,15438,Floratil Pack 200mg/g Caixa 6 Envelopes,Floratil,Floratil® Pack está indicado como auxiliar na restauração da flora intestinal e também como auxiliar no tratamento de diarreias de diferentes causas.,Farma Conde,58.17,55.49,0.05,São Paulo,Sudeste
7898148301027,110833,Cloridrato de Terbinafina 250mg Prati Genérico 14 Comprimidos,Prati,Cloridrato de Terbinafina 250mg 14 Comprimidos Prati Donaduzzi Genérico,Farma Conde,78.59,53.7,0.32,São Paulo,Sudeste
7899547514377,154559,Gabapentina 400mg Prati Genérico Caixa 30 Comprimidos,Prati,GABAPENTINA PRATI 400MG 30S,Farma Conde,100.54,52.5,0.48,São Paulo,Sudeste
7898148290772,110783,Atenolol 25mg Prati Genérico Caixa 30 Comprimidos,Prati,"O atenolol é indicado para o controle da hipertensão arterial (pressão alta), controle da angina pectoris (dor no peito ao esforço), controle de arritmias cardíacas, infarto do miocárdio e tratamento precoce e tardio após infarto do miocárdio.",Farma Conde,4.65,3.8,0.18,São Paulo,Sudeste
